,0
2019-08-12,41201.9991
2019-08-13,40839.4856
2019-08-14,41533.0277
2019-08-15,41961.8899
2019-08-16,40913.4137
2019-08-19,40707.8279
2019-08-20,40686.6739
2019-08-21,40686.6739
2019-08-22,40600.1199
2019-08-23,40600.1199
2019-08-26,41266.8793
2019-08-27,40797.2004
2019-08-28,40658.895
2019-08-29,41045.2168
2019-08-30,40952.142
2019-09-02,41074.8475
2019-09-03,40747.6866
2019-09-04,40225.1194
2019-09-05,40322.8874
2019-09-06,40302.7592
2019-09-09,40071.2481
2019-09-10,40201.1214
2019-09-11,40105.3461
2019-09-12,40296.4691
2019-09-13,40303.8762
2019-09-16,40231.1839
2019-09-17,39930.0259
2019-09-18,39790.0155
2019-09-19,39755.6218
2019-09-20,40046.431
2019-09-23,40428.0881
2019-09-24,40326.204
2019-09-25,40972.7627
2019-09-26,41465.298
2019-09-27,41273.1114
2019-09-30,41669.1067
2019-10-01,41656.2136
2019-10-02,42352.4624
2019-10-03,42355.707
2019-10-04,42262.0121
2019-10-07,42351.0058
2019-10-08,42357.4167
2019-10-09,42124.7189
2019-10-10,41984.8913
2019-10-11,41769.7808
2019-10-14,41270.1696
2019-10-15,41023.9768
2019-10-16,41418.4904
2019-10-17,41260.6489
2019-10-18,41164.5899
2019-10-21,41319.4569
2019-10-22,41453.7615
2019-10-23,41774.3839
2019-10-24,41818.0596
2019-10-25,41830.8862
2019-10-28,42271.4416
2019-10-29,42294.7221
2019-10-30,42340.2933
2019-10-31,42225.3997
2019-11-01,41819.6065
2019-11-04,41972.4617
2019-11-05,41791.5517
2019-11-06,41785.1641
2019-11-07,41741.5476
2019-11-08,41895.5573
2019-11-11,42155.77
2019-11-12,42208.0216
2019-11-13,42342.1695
2019-11-14,42299.929
2019-11-15,42258.7181
2019-11-18,42341.401
2019-11-19,42464.8549
2019-11-20,42488.7915
2019-11-21,42523.883
2019-11-22,42115.5941
2019-11-25,42059.512
2019-11-26,42320.963
2019-11-27,42149.5093
2019-11-28,42299.6766
2019-11-29,42252.0818
2019-12-02,42159.3557
2019-12-03,42465.6688
2019-12-04,42390.7959
2019-12-05,42067.7715
2019-12-06,42073.9769
2019-12-09,41962.2138
2019-12-10,42283.4329
2019-12-11,42384.6206
2019-12-12,42481.912
2019-12-13,42494.1104
2019-12-16,42305.3442
2019-12-17,42365.95
2019-12-18,42032.6363
2019-12-19,42021.611
2019-12-20,42117.4055
2019-12-23,41897.6987
2019-12-24,41800.5973
2019-12-26,41843.6011
2019-12-27,42109.1355
2019-12-30,42034.8506
2019-12-31,42117.2443
2020-01-02,42251.3317
2020-01-03,42311.3297
2020-01-06,42034.1554
2020-01-07,42629.3356
2020-01-08,42427.6355
2020-01-09,42551.0412
2020-01-10,42041.3332
2020-01-13,42300.0374
2020-01-14,42403.4483
2020-01-15,42075.9843
2020-01-16,41965.7197
2020-01-17,41983.7279
2020-01-20,42122.3037
2020-01-21,42091.2854
2020-01-22,41982.4506
2020-01-23,41941.239
2020-01-24,42052.5499
2020-01-27,42485.0815
2020-01-28,42270.7506
2020-01-29,42566.6116
2020-01-30,42523.8822
2020-01-31,42848.3474
2020-02-03,43663.7498
2020-02-04,43510.447
2020-02-05,43797.4541
2020-02-06,43978.7629
2020-02-07,44349.3635
2020-02-10,44091.4025
2020-02-11,44730.068
2020-02-12,44902.5038
2020-02-13,44977.2356
2020-02-14,44904.0608
2020-02-17,44860.8469
2020-02-18,44802.8217
2020-02-19,44690.3572
2020-02-20,44693.6337
2020-02-21,44781.399
2020-02-24,45129.5037
2020-02-25,45432.0394
2020-02-26,46526.087
2020-02-27,46550.9685
2020-02-28,46424.7742
2020-03-02,44341.5011
2020-03-03,45466.9694
2020-03-04,44391.4981
2020-03-05,44417.3308
2020-03-06,44656.0037
2020-03-09,44055.8624
2020-03-10,44263.9565
2020-03-11,44579.8892
2020-03-12,45249.7136
2020-03-13,45565.8389
2020-03-16,45661.9188
