,0
2018-07-11,26740.3441
2018-07-12,26459.4487
2018-07-13,26735.0608
2018-07-16,26555.29
2018-07-17,26593.4416
2018-07-18,26961.7356
2018-07-19,26911.6136
2018-07-20,26674.4556
2018-07-23,26685.1857
2018-07-24,26811.2836
2018-07-25,26789.745
2018-07-26,26821.0622
2018-07-27,26558.1086
2018-07-30,27032.3126
2018-07-31,27341.565
2018-08-01,27214.4218
2018-08-02,27127.5004
2018-08-03,27639.2117
2018-08-06,27385.1836
2018-08-07,27547.4534
2018-08-08,27241.186
2018-08-09,27216.1127
2018-08-10,27074.217
2018-08-13,26761.0827
2018-08-14,26886.7159
2018-08-15,26957.9913
2018-08-16,26890.6175
2018-08-17,26724.0537
2018-08-20,26708.1445
2018-08-21,26736.0811
2018-08-22,26657.4725
2018-08-23,26679.0779
2018-08-24,26796.3698
2018-08-27,26881.0583
2018-08-28,26913.4966
2018-08-29,26904.9395
2018-08-30,27104.1167
2018-08-31,27071.2047
2018-09-03,27062.9416
2018-09-04,27052.6494
2018-09-05,26955.3907
2018-09-06,27036.4278
2018-09-07,27060.9
2018-09-10,27168.8732
2018-09-11,27225.2329
2018-09-12,27432.822
2018-09-13,27094.1725
2018-09-14,26907.6995
2018-09-17,26782.0706
2018-09-18,27065.6676
2018-09-19,27198.8843
2018-09-20,27019.5571
2018-09-21,27015.2394
2018-09-24,27111.3892
2018-09-25,27356.5232
2018-09-26,27288.345
2018-09-27,27291.6784
2018-09-28,27327.0876
2018-10-01,26876.986
2018-10-02,26956.7815
2018-10-03,26985.6074
2018-10-04,26596.1333
2018-10-05,26945.6941
2018-10-08,26741.7923
2018-10-09,26883.8278
2018-10-10,26620.5408
2018-10-11,27560.5259
2018-10-12,26938.7856
2018-10-15,26853.2406
2018-10-16,26615.883
2018-10-17,26735.1476
2018-10-18,26578.2999
2018-10-19,26733.6135
2018-10-22,26838.8472
2018-10-23,26698.2923
2018-10-24,26505.6589
2018-10-25,27507.5202
2018-10-26,27906.6242
2018-10-29,27275.0771
2018-10-30,27965.5975
2018-10-31,27602.6685
2018-11-01,27394.2469
2018-11-02,27293.0463
2018-11-05,27553.4926
2018-11-06,27667.9062
2018-11-07,27580.2959
2018-11-08,27909.509
2018-11-09,27222.1978
2018-11-12,27333.2045
2018-11-13,27578.5255
2018-11-14,27489.4305
2018-11-15,27336.7482
2018-11-16,27720.2785
2018-11-19,27292.3873
2018-11-20,27993.5028
2018-11-21,27967.0108
2018-11-22,27542.1574
2018-11-23,27626.2143
2018-11-26,27679.9953
2018-11-27,27562.8044
2018-11-28,27402.1631
2018-11-29,27790.9183
2018-11-30,27795.0918
2018-12-03,27518.7114
2018-12-04,27351.4026
2018-12-06,27919.1185
2018-12-07,28162.7302
2018-12-10,28712.6252
2018-12-11,28586.8805
2018-12-12,28191.4557
2018-12-13,28478.7568
2018-12-14,28129.0904
2018-12-17,28107.2003
2018-12-18,28641.7612
2018-12-19,27494.6005
2018-12-20,27850.8207
2018-12-21,26619.225
2018-12-24,27382.8698
2018-12-26,27635.127
2018-12-27,28842.1573
2018-12-28,28749.2175
2018-12-31,28404.2541
2019-01-02,28045.9481
2019-01-03,28685.1569
2019-01-04,28560.095
2019-01-07,29321.0499
2019-01-08,28913.395
2019-01-09,28880.6848
2019-01-10,28143.9141
2019-01-11,28235.2719
2019-01-14,27791.9736
2019-01-15,27768.0739
2019-01-16,27987.0306
2019-01-17,28103.4385
2019-01-18,28374.1328
2019-01-21,28374.3971
2019-01-22,28330.7962
2019-01-23,28609.3264
2019-01-24,28696.2508
2019-01-25,28147.6144
2019-01-28,28220.5405
2019-01-29,28055.4832
2019-01-30,28295.13
2019-01-31,28556.0245
2019-02-01,28608.1361
2019-02-04,28391.0114
2019-02-05,28676.9619
2019-02-06,28698.2363
2019-02-07,28470.2791
2019-02-08,28409.6422
2019-02-11,28216.0566
2019-02-12,28213.3408
2019-02-13,28404.2299
2019-02-14,28468.8303
2019-02-15,28240.8331
2019-02-18,28140.2366
2019-02-19,28137.8534
2019-02-20,28202.2765
2019-02-21,28175.6282
2019-02-22,28096.1914
2019-02-25,28010.4728
2019-02-26,27824.1684
2019-02-27,27695.85
2019-02-28,27814.8017
2019-03-01,27650.166
2019-03-04,27676.3782
2019-03-05,27830.9095
2019-03-06,27629.1191
2019-03-07,27757.1593
2019-03-08,27859.9766
2019-03-11,27779.167
2019-03-12,28153.0863
2019-03-13,28210.4122
2019-03-14,28239.659
2019-03-15,27854.5094
2019-03-18,27942.5899
2019-03-19,27917.3422
2019-03-20,27512.8442
2019-03-21,27378.9587
2019-03-22,27810.8025
2019-03-25,28103.5817
2019-03-26,27791.1875
2019-03-27,27733.6511
2019-03-28,27634.9386
2019-03-29,27393.6258
2019-04-01,27271.0295
2019-04-02,27331.8165
2019-04-03,27153.4582
2019-04-04,27060.4713
2019-04-05,27024.8534
2019-04-08,27042.9515
2019-04-09,27149.4891
2019-04-10,27032.1554
2019-04-11,26992.0075
2019-04-12,27027.6925
2019-04-15,26999.0537
2019-04-16,27073.0228
2019-04-17,26853.565
2019-04-18,26899.9393
2019-04-22,26938.0335
2019-04-23,27088.0719
2019-04-24,27337.1405
2019-04-25,27278.3713
2019-04-26,27130.0152
2019-04-29,27267.8079
2019-04-30,27221.1852
2019-05-01,27184.3432
2019-05-02,27185.1762
2019-05-03,27308.9099
2019-05-06,27500.7902
2019-05-07,27732.7419
2019-05-08,27946.4954
2019-05-09,27689.479
2019-05-10,27929.7519
2019-05-13,28330.8993
2019-05-14,28291.7688
2019-05-15,28110.8085
2019-05-16,28600.24
2019-05-17,28798.4531
2019-05-20,28380.0731
2019-05-21,28054.5052
2019-05-22,28047.7037
2019-05-23,27756.9348
2019-05-24,27247.2224
2019-05-27,27436.4407
2019-05-28,27436.4407
2019-05-29,27534.1295
2019-05-30,27133.4922
2019-05-31,26919.63
2019-06-03,26832.9154
2019-06-04,27207.1735
2019-06-05,27622.415
2019-06-06,27632.3198
2019-06-07,27701.0414
2019-06-10,28053.0891
2019-06-11,28239.2285
2019-06-12,28321.0781
2019-06-13,28265.5506
2019-06-14,28199.5431
2019-06-17,27876.7592
2019-06-18,27901.6169
2019-06-19,28031.9773
2019-06-20,27968.3154
2019-06-21,28001.0699
2019-06-24,27871.2651
2019-06-25,27763.5392
2019-06-26,28156.9707
2019-06-27,28293.9429
2019-06-28,28078.4493
2019-07-01,27986.4229
2019-07-02,28101.9617
2019-07-03,28073.3917
2019-07-04,28196.9346
2019-07-05,28196.9346
2019-07-08,28336.933
2019-07-09,28204.2973
2019-07-10,28427.2643
2019-07-11,28288.3252
2019-07-12,28132.557
2019-07-15,28099.1426
2019-07-16,27941.2908
2019-07-17,28015.0608
2019-07-18,28141.2678
2019-07-19,28233.6097
2019-07-22,28576.4503
2019-07-23,28527.9435
2019-07-24,28630.6719
2019-07-25,28866.4472
2019-07-26,28840.6812
2019-07-29,28760.1282
2019-07-30,28871.0986
2019-07-31,28836.9466
2019-08-01,29048.2164
2019-08-02,29696.943
2019-08-05,29468.0443
2019-08-06,29660.6495
2019-08-07,29466.144
2019-08-08,29639.8188
2019-08-09,30046.3089
2019-08-12,30155.3293
2019-08-13,29810.895
2019-08-14,30285.3263
2019-08-15,30361.8
2019-08-16,29810.7375
2019-08-19,29934.9767
2019-08-20,29867.138
2019-08-21,29912.4431
2019-08-22,29710.4493
2019-08-23,29725.3683
2019-08-26,30022.3102
2019-08-27,29903.6381
2019-08-28,29869.6624
2019-08-29,30113.3476
2019-08-30,29985.3856
2019-09-02,30136.926
2019-09-03,29839.2028
2019-09-04,29535.5832
2019-09-05,29541.9149
2019-09-06,29541.5979
2019-09-09,29144.0284
2019-09-10,29090.0141
2019-09-11,28982.3629
2019-09-12,29194.4532
2019-09-13,28972.7515
2019-09-16,28744.2371
2019-09-17,28532.7236
2019-09-18,28438.682
2019-09-19,28572.1925
2019-09-20,28673.2237
2019-09-23,28979.1476
2019-09-24,28625.2095
2019-09-25,29067.5259
2019-09-26,29439.7241
2019-09-27,29270.9741
2019-09-30,29425.0656
2019-10-01,29559.4973
2019-10-02,29955.9202
2019-10-03,30088.5459
2019-10-04,29716.1258
2019-10-07,29647.8357
2019-10-08,29623.7095
2019-10-09,29172.3155
2019-10-10,28877.9186
2019-10-11,28892.866
2019-10-14,28845.6397
2019-10-15,28628.4966
2019-10-16,28848.1687
2019-10-17,28638.2219
2019-10-18,28594.6555
2019-10-21,28664.1144
2019-10-22,28617.4756
2019-10-23,28906.8172
2019-10-24,28654.2238
2019-10-25,28709.4108
2019-10-28,28997.3906
2019-10-29,29055.6703
2019-10-30,29052.3547
2019-10-31,28853.7545
2019-11-01,28556.848
2019-11-04,28551.6078
2019-11-05,28480.5378
2019-11-06,28337.9606
2019-11-07,28314.6751
2019-11-08,28285.5782
2019-11-11,28285.1641
2019-11-12,28368.616
2019-11-13,28345.5272
2019-11-14,28134.2379
2019-11-15,28084.8063
2019-11-18,27936.263
2019-11-19,28001.7518
2019-11-20,27942.2339
2019-11-21,27999.2199
2019-11-22,27644.8862
2019-11-25,27580.8083
2019-11-26,27698.2023
2019-11-27,27703.1324
2019-11-28,27793.5692
2019-11-29,27793.5692
2019-12-02,27725.1302
2019-12-03,27869.1905
2019-12-04,27689.8043
2019-12-05,27527.6709
2019-12-06,27544.2626
2019-12-09,27574.6099
2019-12-10,27674.5212
2019-12-11,27626.3408
2019-12-12,27702.1417
2019-12-13,27684.7275
2019-12-16,27363.3414
2019-12-17,27377.6265
2019-12-18,27366.3589
2019-12-19,27226.6763
2019-12-20,27316.3545
2019-12-23,27258.7891
2019-12-24,27250.0475
2019-12-26,27190.3686
2019-12-27,27321.3811
2019-12-30,27265.8576
2019-12-31,27291.3257
2020-01-02,27263.3489
2020-01-03,27330.9781
2020-01-06,26958.3174
2020-01-07,27296.1904
2020-01-08,27190.2938
2020-01-09,27136.8417
2020-01-10,26994.7266
2020-01-13,27005.835
2020-01-14,27091.4979
2020-01-15,26769.9586
2020-01-16,26775.3358
2020-01-17,26743.3838
2020-01-20,26774.0888
2020-01-21,26774.0888
2020-01-22,26656.5708
2020-01-23,26568.7306
2020-01-24,26692.5421
2020-01-27,27012.7671
2020-01-28,26936.5036
2020-01-29,27097.4689
2020-01-30,27109.1403
2020-01-31,27210.1101
2020-02-03,27660.4583
2020-02-04,27560.7003
2020-02-05,27763.5454
2020-02-06,27814.0541
2020-02-07,27937.197
2020-02-10,27757.3008
2020-02-11,28102.9003
2020-02-12,28051.962
2020-02-13,28105.8189
2020-02-14,28066.0259
2020-02-17,27863.7948
2020-02-18,27863.7948
2020-02-19,27721.6406
2020-02-20,27777.5697
2020-02-21,27645.3024
2020-02-24,27838.0078
2020-02-25,27744.6717
2020-02-26,28664.4959
2020-02-27,28910.5384
2020-02-28,28541.4924
2020-03-02,27172.2492
2020-03-03,27843.8331
2020-03-04,27508.9214
2020-03-05,27520.41
2020-03-06,27770.0174
2020-03-09,27125.494
2020-03-10,27815.6552
2020-03-11,28038.1114
2020-03-12,28180.6524
2020-03-13,28288.6193
2020-03-16,28097.9545
2020-03-17,29609.1503
2020-03-18,30108.8683
2020-03-19,28812.6956
2020-03-20,28485.9906
2020-03-23,29390.6199
2020-03-24,26955.3206
2020-03-25,25539.0925
2020-03-26,26003.8778
2020-03-27,26279.9537
2020-03-30,25965.1811
2020-03-31,26382.3392
2020-04-01,26740.6616
2020-04-02,27101.346
2020-04-03,27476.7496
2020-04-06,27432.1049
2020-04-07,28352.3743
2020-04-08,28552.3941
2020-04-09,28633.2705
2020-04-13,28647.6364
2020-04-14,28864.9852
2020-04-15,29344.6171
2020-04-16,29015.2952
2020-04-17,28435.2023
2020-04-20,28679.7294
2020-04-21,28465.2918
2020-04-22,28523.5522
2020-04-23,28191.1336
2020-04-24,28241.9964
2020-04-27,28553.593
2020-04-28,28195.663
2020-04-29,28835.2758
2020-04-30,29048.5673
2020-05-01,28521.6531
2020-05-04,28345.6514
2020-05-05,28498.7058
2020-05-06,28656.9249
2020-05-07,28667.6934
2020-05-08,28362.8703
2020-05-11,28364.9826
2020-05-12,28731.3315
2020-05-13,29348.2078
2020-05-14,29387.5861
2020-05-15,29456.4552
2020-05-18,29707.925
2020-05-19,29586.4375
2020-05-20,29605.9483
2020-05-21,29294.0587
2020-05-22,29541.5008
2020-05-25,29369.2231
2020-05-26,29369.2231
2020-05-27,29827.5758
2020-05-28,30507.1791
2020-05-29,30761.4765
2020-06-01,30344.8527
2020-06-02,30173.613
2020-06-03,30259.8138
2020-06-04,29817.4488
2020-06-05,30061.0108
2020-06-08,30449.0754
2020-06-09,30587.8638
2020-06-10,30702.0885
2020-06-11,30026.0479
2020-06-12,30904.1311
2020-06-15,30919.2358
2020-06-16,31205.059
2020-06-17,30287.6216
2020-06-18,30173.24
2020-06-19,29621.9429
2020-06-22,29820.7565
2020-06-23,30007.9022
2020-06-24,30012.6731
2020-06-25,30527.0538
2020-06-26,30605.1326
2020-06-29,31078.3191
2020-06-30,31660.6803
2020-07-01,32145.4571
2020-07-02,32281.0731
2020-07-03,32271.7203
2020-07-06,32161.1157
2020-07-07,32245.5305
2020-07-08,32489.8394
2020-07-09,32268.3792
2020-07-10,32449.9358
2020-07-13,32868.0298
2020-07-14,33754.4678
2020-07-15,34026.8743
2020-07-16,33583.4938
2020-07-17,33101.1007
2020-07-20,33031.6723
2020-07-21,33826.9984
2020-07-22,34016.4821
2020-07-23,33685.6114
2020-07-24,34107.3095
2020-07-27,33948.088
2020-07-28,34047.6154
2020-07-29,33688.7437
2020-07-30,33606.2322
2020-07-31,33854.0619
2020-08-03,34027.3712
2020-08-04,33758.5744
2020-08-05,33516.5284
2020-08-06,33027.1358
2020-08-07,33253.5583
2020-08-10,33027.6973
2020-08-11,33236.2822
2020-08-12,33450.0058
2020-08-13,33941.6546
2020-08-14,33716.5489
2020-08-17,33172.1733
2020-08-18,33126.0783
2020-08-19,33109.9853
2020-08-20,33036.575
2020-08-21,33524.2546
2020-08-24,33440.4096
2020-08-25,33066.2045
2020-08-26,32898.8824
2020-08-27,33177.304
2020-08-28,32575.6678
2020-08-31,32067.1571
2020-09-01,31841.7623
2020-09-02,32125.4853
2020-09-03,32107.5022
2020-09-04,32980.917
2020-09-07,32851.8955
2020-09-08,32803.6707
2020-09-09,32806.5859
2020-09-10,32851.3738
2020-09-11,33374.536
2020-09-14,33198.2606
2020-09-15,33029.5238
2020-09-16,32726.9397
2020-09-17,32625.9169
2020-09-18,32435.8147
2020-09-21,32751.6653
2020-09-22,32728.4134
2020-09-23,33115.7445
2020-09-24,33512.2268
2020-09-25,33206.2257
2020-09-28,33345.2738
2020-09-29,33190.5367
2020-09-30,32558.1113
2020-10-01,32491.6965
2020-10-02,31955.5232
2020-10-05,32334.9563
2020-10-06,32526.5412
2020-10-07,32694.3698
2020-10-08,32822.6359
2020-10-09,32532.655
2020-10-12,32776.4616
2020-10-13,33080.0047
2020-10-14,32102.6056
2020-10-15,32327.3981
2020-10-16,32331.1907
2020-10-19,32378.1409
2020-10-20,33010.8133
2020-10-21,32441.7148
2020-10-22,32161.0943
2020-10-23,32404.699
2020-10-26,32252.4872
2020-10-27,32702.8537
2020-10-28,32198.0538
2020-10-29,32680.0336
2020-10-30,32808.1738
2020-11-02,33125.7182
2020-11-03,33074.1608
2020-11-04,33044.6177
2020-11-05,33391.984
2020-11-06,32775.0761
2020-11-09,33182.3611
2020-11-10,33421.6669
2020-11-11,32354.8877
2020-11-12,32550.8187
2020-11-13,32505.1645
2020-11-16,32331.0447
2020-11-17,32090.4547
2020-11-18,31820.4129
2020-11-19,31661.7619
2020-11-20,31784.1737
2020-11-23,31814.7364
2020-11-24,31807.7146
2020-11-25,32170.3582
2020-11-26,31922.5096
2020-11-27,31978.9756
2020-11-30,31934.101
2020-12-01,32222.0464
2020-12-02,32234.5013
2020-12-03,32489.5447
2020-12-04,32121.5075
2020-12-07,32247.6474
2020-12-08,32227.0039
2020-12-09,32244.6755
2020-12-10,32754.8534
2020-12-11,32524.9029
2020-12-14,32514.7635
2020-12-15,32382.2382
2020-12-16,32365.8261
2020-12-17,32316.182
2020-12-18,32246.8895
2020-12-21,32381.4131
2020-12-22,32804.0873
2020-12-23,32476.3154
2020-12-24,32295.2215
2020-12-28,32220.6455
2020-12-29,32262.5015
2020-12-30,32061.6999
2020-12-31,32135.0571
2021-01-04,32059.5852
2021-01-05,32582.6088
2021-01-06,32699.3611
2021-01-07,33034.0263
2021-01-08,33441.4835
2021-01-11,32875.3865
2021-01-12,32745.0043
2021-01-13,32211.3674
2021-01-14,32116.5485
2021-01-15,32089.9817
2021-01-18,32119.9986
2021-01-19,32124.9198
2021-01-20,32048.7046
2021-01-21,32340.045
2021-01-22,32283.378
2021-01-25,31880.2822
2021-01-26,31907.7309
2021-01-27,31600.0748
2021-01-28,31362.5629
2021-01-29,31481.8198
2021-02-01,30906.2826
2021-02-02,31268.6501
2021-02-03,31417.9351
2021-02-04,31403.1703
2021-02-05,31285.8393
2021-02-08,31323.2369
2021-02-09,31268.9062
2021-02-10,31127.3767
2021-02-11,30965.0102
2021-02-12,30631.055
2021-02-15,30695.4383
2021-02-16,30692.8613
2021-02-17,30479.5688
2021-02-18,30101.38
2021-02-19,29944.6329
2021-02-22,30009.7627
2021-02-23,29943.7591
2021-02-24,30432.3412
2021-02-25,30656.8978
2021-02-26,31653.9749
2021-03-01,31339.9426
2021-03-02,31468.0616
2021-03-03,31462.0191
2021-03-04,32038.8634
2021-03-05,32812.0773
2021-03-08,33769.8445
2021-03-09,34072.5916
2021-03-10,34076.2538
2021-03-11,34202.4229
2021-03-12,34027.0919
2021-03-15,34141.1264
2021-03-16,34114.8817
2021-03-17,34434.7204
2021-03-18,34499.1975
2021-03-19,34050.9003
2021-03-22,33602.0631
2021-03-23,33836.2194
2021-03-24,33142.4371
2021-03-25,33661.4125
2021-03-26,33264.6874
2021-03-29,33279.4626
2021-03-30,33094.3883
2021-03-31,33041.4155
2021-04-01,33245.9333
2021-04-05,33210.6888
2021-04-06,33517.0665
2021-04-07,33318.291
2021-04-08,32902.4422
2021-04-09,32543.9529
2021-04-12,32749.4158
2021-04-13,32498.1458
2021-04-14,32398.3321
2021-04-15,32713.2992
2021-04-16,32498.1596
2021-04-19,32545.4311
2021-04-20,32637.6196
2021-04-21,32691.7612
2021-04-22,32999.6694
2021-04-23,33169.8501
2021-04-26,33436.6366
2021-04-27,33530.0593
2021-04-28,33463.2095
2021-04-29,33282.4708
2021-04-30,33497.9985
2021-05-03,33388.5737
2021-05-04,33456.1659
2021-05-05,33837.9427
2021-05-06,33441.0594
2021-05-07,33279.3303
2021-05-10,33266.6564
2021-05-11,33723.3939
2021-05-12,33900.8375
2021-05-13,34279.8509
2021-05-14,33931.5764
2021-05-17,34079.5186
2021-05-18,33458.6722
2021-05-19,33270.5768
2021-05-20,33454.0645
2021-05-21,33870.769
2021-05-24,33986.6131
2021-05-25,34258.8997
2021-05-26,34251.9258
2021-05-27,33916.1151
2021-05-28,33866.6174
2021-05-31,33699.9909
2021-06-01,33698.4147
2021-06-02,33668.9695
2021-06-03,33469.2319
2021-06-04,33251.5968
2021-06-07,33559.6793
2021-06-08,33511.1222
2021-06-09,33467.358
2021-06-10,33308.0447
2021-06-11,33510.4878
2021-06-14,33420.3438
2021-06-15,33641.743
2021-06-16,33612.087
2021-06-17,33554.7186
2021-06-18,33768.7441
2021-06-21,32912.4416
2021-06-22,33152.7201
2021-06-23,33219.8243
2021-06-24,33194.4257
2021-06-25,33202.0435
2021-06-28,33250.0774
2021-06-29,33418.2512
2021-06-30,33359.744
2021-07-01,32922.4851
2021-07-02,32890.2613
2021-07-05,32866.6652
2021-07-06,32866.6652
2021-07-07,32850.9436
2021-07-08,32526.6945
2021-07-09,32147.5825
2021-07-12,32280.6954
2021-07-13,32304.9998
2021-07-14,32479.583
2021-07-15,32320.7026
2021-07-16,32357.4655
2021-07-19,32697.2133
2021-07-20,32530.688
2021-07-21,32845.3737
2021-07-22,33038.0844
2021-07-23,32948.2204
2021-07-26,33139.1194
2021-07-27,33201.0388
2021-07-28,33358.7766
2021-07-29,33335.5314
2021-07-30,33185.075
2021-08-02,32966.6007
2021-08-03,32998.1403
2021-08-04,33059.6
2021-08-05,33024.5663
2021-08-06,33142.447
2021-08-09,33096.1962
2021-08-10,32901.0562
2021-08-11,32976.7314
2021-08-12,33081.0829
2021-08-13,33196.1988
2021-08-16,33247.1713
2021-08-17,33634.401
2021-08-18,33280.0823
2021-08-19,33096.7488
2021-08-20,32913.8583
2021-08-23,32913.219
2021-08-24,33205.4282
2021-08-25,32970.2997
2021-08-26,32807.5766
2021-08-27,32742.8182
2021-08-30,32847.365
2021-08-31,33060.1519
2021-09-01,33069.1695
2021-09-02,33167.9055
2021-09-03,33257.7113
2021-09-06,33286.5997
2021-09-07,33286.5997
2021-09-08,33269.9849
2021-09-09,33151.4922
2021-09-10,33248.3397
2021-09-13,33643.1321
2021-09-14,33655.9214
2021-09-15,33741.087
2021-09-16,34020.5818
2021-09-17,34121.1563
2021-09-20,34338.8611
2021-09-21,34562.2104
2021-09-22,34046.3071
2021-09-23,33936.5924
2021-09-24,33954.4357
2021-09-27,33786.8265
2021-09-28,33760.1165
2021-09-29,34071.8124
2021-09-30,33607.1157
2021-10-01,33107.5965
2021-10-04,33494.0249
2021-10-05,33777.1543
2021-10-06,33798.4686
2021-10-07,33747.4252
2021-10-08,33946.4798
2021-10-11,33598.2348
2021-10-12,33993.9688
2021-10-13,33492.6814
2021-10-14,33099.8109
2021-10-15,33330.2671
2021-10-18,33219.9156
2021-10-19,33492.8462
2021-10-20,33615.9936
2021-10-21,33489.5197
2021-10-22,33705.5079
2021-10-25,33639.4372
2021-10-26,33828.2936
2021-10-27,34061.1929
2021-10-28,33874.6007
2021-10-29,33971.8486
2021-11-01,34346.1826
2021-11-02,34296.687
2021-11-03,33922.2262
2021-11-04,34164.8698
2021-11-05,34453.9854
2021-11-08,34309.0541
2021-11-09,33968.9192
2021-11-10,34240.1263
2021-11-11,34468.5115
2021-11-12,34099.2153
2021-11-15,34378.2596
2021-11-16,34428.3572
2021-11-17,34475.8528
2021-11-18,34176.0375
2021-11-19,34188.9386
2021-11-22,33925.468
2021-11-23,34566.299
2021-11-24,34570.2877
2021-11-25,34724.3588
2021-11-26,34710.1402
2021-11-29,35055.0665
2021-11-30,34838.2057
2021-12-01,35016.7902
2021-12-02,35733.4865
2021-12-03,35756.5092
2021-12-06,36239.2567
2021-12-07,36475.215
2021-12-08,36646.167
2021-12-09,36415.2078
2021-12-10,36850.3812
2021-12-13,36585.1401
2021-12-14,36831.4988
2021-12-15,37110.2359
2021-12-16,37317.1022
2021-12-17,38283.0303
2021-12-20,37092.9521
2021-12-21,35779.6089
2021-12-22,36401.338
2021-12-23,36682.8954
2021-12-27,36868.018
2021-12-28,37213.059
2021-12-29,36990.1277
2021-12-30,37045.1584
2021-12-31,37023.2305
2022-01-03,37167.9737
2022-01-04,36862.2077
2022-01-05,37149.3726
2022-01-06,37651.3825
2022-01-07,37697.2403
2022-01-10,37688.5423
2022-01-11,38340.0142
2022-01-12,38466.5932
2022-01-13,38152.9413
2022-01-14,38987.5437
2022-01-17,38562.8732
2022-01-18,38607.133
2022-01-19,38192.8309
2022-01-20,38409.4123
2022-01-21,38870.1399
2022-01-24,39259.4163
2022-01-25,39076.3695
2022-01-26,38204.6766
2022-01-27,37988.6791
2022-01-28,37535.8557
2022-01-31,38653.4228
2022-02-01,39418.1723
2022-02-02,39573.968
2022-02-03,38500.4583
2022-02-04,38658.4331
2022-02-07,38898.7145
2022-02-08,38634.8416
2022-02-09,38563.9702
2022-02-10,38502.0248
2022-02-11,38905.0236
2022-02-14,39709.8977
2022-02-15,38300.5117
2022-02-16,37977.9979
2022-02-17,37832.3936
2022-02-18,38494.9651
2022-02-21,38520.5594
2022-02-22,38526.6009
2022-02-23,38557.752
2022-02-24,39494.8678
2022-02-25,42056.9109
2022-02-28,42058.5224
2022-03-01,41386.3918
2022-03-02,41144.4135
2022-03-03,40918.1131
2022-03-04,41262.8519
2022-03-07,40676.364
2022-03-08,42032.5526
2022-03-09,39573.6774
2022-03-10,39664.9164
2022-03-11,39287.406
2022-03-14,40362.1185
2022-03-15,40270.0031
2022-03-16,40959.9978
