,0
2019-07-19,31886.8349
2019-07-22,32205.5545
2019-07-23,32235.267
2019-07-24,32161.8765
2019-07-25,32304.9531
2019-07-26,32339.6496
2019-07-29,32339.6496
2019-07-30,32217.4006
2019-07-31,32134.8719
2019-08-01,32511.8181
2019-08-02,33052.0404
2019-08-05,33013.006
2019-08-06,33334.9031
2019-08-07,32963.5439
2019-08-08,32518.2821
2019-08-09,32991.2407
2019-08-12,32950.9831
2019-08-13,32470.6923
2019-08-14,33036.8316
2019-08-15,33426.6679
2019-08-16,32480.4145
2019-08-19,32555.6435
2019-08-20,32319.2
2019-08-21,32255.9857
2019-08-22,32183.212
2019-08-23,32172.2181
2019-08-26,32665.9508
2019-08-27,32624.77
2019-08-28,32770.9871
2019-08-29,32966.7851
2019-08-30,32631.7361
2019-09-02,32718.7843
2019-09-03,32690.1248
2019-09-04,32574.7452
2019-09-05,32633.1651
2019-09-06,32670.7909
2019-09-09,32670.7909
2019-09-10,32683.536
2019-09-11,32656.651
2019-09-12,32790.9406
2019-09-13,32371.6438
2019-09-16,32133.1726
2019-09-17,32044.2024
2019-09-18,32089.1647
2019-09-19,32030.8328
2019-09-20,32069.3793
2019-09-23,32340.3215
2019-09-24,32117.7358
2019-09-25,32607.749
2019-09-26,32873.081
2019-09-27,32697.1028
2019-09-30,32971.1029
2019-10-01,33028.8084
2019-10-02,33452.4023
2019-10-03,33591.4693
2019-10-04,33859.2686
2019-10-07,34040.4385
2019-10-08,33923.8488
2019-10-09,33612.2817
2019-10-10,33595.1589
2019-10-11,33444.9543
2019-10-14,33347.9527
2019-10-15,33266.6414
2019-10-16,33414.974
2019-10-17,33356.301
2019-10-18,33375.3474
2019-10-21,33565.1463
2019-10-22,33360.3458
2019-10-23,33611.4104
2019-10-24,33607.377
2019-10-25,33471.6484
2019-10-28,33712.0346
2019-10-29,33675.8301
2019-10-30,33729.1797
2019-10-31,33763.7478
2019-11-01,33696.9849
2019-11-04,33351.07
2019-11-05,33351.07
2019-11-06,33266.694
2019-11-07,33138.5308
2019-11-08,33169.7598
2019-11-11,33260.4006
2019-11-12,33251.3701
2019-11-13,33007.0107
2019-11-14,32900.8982
2019-11-15,32715.1326
2019-11-18,32715.1326
2019-11-19,32757.3993
2019-11-20,32657.9887
2019-11-21,32649.1465
2019-11-22,32649.1465
2019-11-25,32580.0193
2019-11-26,32606.2799
2019-11-27,32606.2799
2019-11-28,32606.2799
2019-11-29,32606.2799
2019-12-02,32606.2799
2019-12-03,32807.8915
2019-12-04,32783.3237
2019-12-05,32783.3237
2019-12-06,32682.4796
2019-12-09,32682.4796
2019-12-10,32749.7061
2019-12-11,32576.8338
2019-12-12,32568.0802
2019-12-13,32339.615
2019-12-16,32136.6589
2019-12-17,32136.6589
2019-12-18,32136.6589
2019-12-19,32136.6589
2019-12-20,32136.6589
2019-12-23,32136.6589
2019-12-24,32136.6589
2019-12-26,32136.6589
2019-12-27,32179.4251
2019-12-30,32170.9881
2019-12-31,32084.2478
2020-01-02,32104.2563
2020-01-03,32079.8451
2020-01-06,31968.0284
2020-01-07,32256.2748
2020-01-08,32182.4929
2020-01-09,32270.7953
2020-01-10,32175.2929
2020-01-13,32224.1782
2020-01-14,32330.6407
2020-01-15,31954.5142
2020-01-16,31945.3841
2020-01-17,31819.4572
2020-01-20,31813.0401
2020-01-21,31813.0401
2020-01-22,31754.7334
2020-01-23,31770.7549
2020-01-24,31856.7147
2020-01-27,32151.1742
2020-01-28,32073.9319
2020-01-29,32242.8666
2020-01-30,32037.6075
2020-01-31,31866.5601
2020-02-03,32307.2436
2020-02-04,32463.3652
2020-02-05,32653.5103
2020-02-06,32564.9095
2020-02-07,32695.9106
2020-02-10,32532.9039
2020-02-11,32794.1389
2020-02-12,32756.3546
2020-02-13,32629.9835
2020-02-14,32637.9627
2020-02-17,32504.7397
2020-02-18,32504.7397
2020-02-19,32334.1023
2020-02-20,32297.019
2020-02-21,32445.7907
2020-02-24,32815.1494
2020-02-25,32605.9028
2020-02-26,33686.8924
2020-02-27,33625.3907
2020-02-28,33224.7513
2020-03-02,31592.2538
2020-03-03,32005.3855
2020-03-04,31510.1679
2020-03-05,31437.558
2020-03-06,31396.282
2020-03-09,30584.7254
2020-03-10,31330.029
2020-03-11,31757.445
2020-03-12,31655.7782
2020-03-13,31611.68
2020-03-16,30667.3432
2020-03-17,32210.0309
2020-03-18,33120.5932
2020-03-19,31241.2781
2020-03-20,31000.3117
2020-03-23,32257.6412
2020-03-24,28660.7326
2020-03-25,27250.6747
2020-03-26,26665.0026
2020-03-27,27202.0108
2020-03-30,26530.0273
2020-03-31,26810.0247
2020-04-01,26966.2083
2020-04-02,27060.7044
2020-04-03,27034.5181
2020-04-06,27277.3585
2020-04-07,28018.3903
2020-04-08,28165.1783
2020-04-09,28424.8132
2020-04-13,28172.4226
2020-04-14,27934.9566
2020-04-15,28508.7763
2020-04-16,28470.8043
2020-04-17,28307.4206
2020-04-20,28167.3368
2020-04-21,28171.6465
2020-04-22,28521.2763
2020-04-23,28417.4708
2020-04-24,28282.1811
2020-04-27,28605.1387
2020-04-28,28464.3761
2020-04-29,29017.2543
2020-04-30,29333.7041
2020-05-01,28954.4737
2020-05-04,29109.6282
2020-05-05,29203.9528
2020-05-06,29318.6945
2020-05-07,29148.5748
2020-05-08,29001.0287
2020-05-11,29117.7076
2020-05-12,29372.8091
2020-05-13,29724.8942
2020-05-14,29868.5737
2020-05-15,30387.3532
2020-05-18,30579.1912
2020-05-19,30340.2466
2020-05-20,30115.1758
2020-05-21,29837.8361
2020-05-22,30096.0325
2020-05-25,30004.5015
2020-05-26,30004.5015
2020-05-27,30378.0282
2020-05-28,30943.7285
2020-05-29,31182.0337
2020-06-01,30336.3101
2020-06-02,30433.4021
2020-06-03,30325.0283
2020-06-04,30140.4425
2020-06-05,30205.2642
2020-06-08,30521.9466
2020-06-09,30668.1065
2020-06-10,30854.1132
2020-06-11,30451.4065
2020-06-12,31108.8786
2020-06-15,31323.5866
2020-06-16,31826.4153
2020-06-17,31325.2776
2020-06-18,31056.6941
2020-06-19,30568.8012
2020-06-22,30788.3848
2020-06-23,31071.9512
2020-06-24,31034.0696
2020-06-25,31539.7142
2020-06-26,31859.8543
2020-06-29,32428.2925
2020-06-30,32869.7692
2020-07-01,33301.3057
2020-07-02,33364.5387
2020-07-03,33454.6942
2020-07-06,33415.0032
2020-07-07,33292.9653
2020-07-08,33265.9095
2020-07-09,32606.0093
2020-07-10,32782.8397
2020-07-13,33004.8841
2020-07-14,34074.8752
2020-07-15,34490.9542
2020-07-16,33538.4943
2020-07-17,33590.2627
2020-07-20,33556.746
2020-07-21,34187.0173
2020-07-22,34131.7146
2020-07-23,33842.053
2020-07-24,34385.6373
2020-07-27,34118.4072
2020-07-28,34124.1723
2020-07-29,33946.2684
2020-07-30,33666.1083
2020-07-31,33747.7151
2020-08-03,33746.6217
2020-08-04,33316.8032
2020-08-05,33073.3098
2020-08-06,33041.0878
2020-08-07,33386.4776
2020-08-10,33434.7856
2020-08-11,33537.6547
2020-08-12,33479.5314
2020-08-13,33845.2563
2020-08-14,33811.5001
2020-08-17,33647.5085
2020-08-18,33671.0752
2020-08-19,33622.989
2020-08-20,33463.4672
2020-08-21,33889.9948
2020-08-24,34005.1346
2020-08-25,34103.8436
2020-08-26,34318.7505
2020-08-27,34751.0783
2020-08-28,33679.8312
2020-08-31,33464.4089
2020-09-01,33547.7912
2020-09-02,33628.218
2020-09-03,33843.772
2020-09-04,34969.9668
2020-09-07,35080.5544
2020-09-08,35051.9605
2020-09-09,35090.4578
2020-09-10,35222.0836
2020-09-11,35788.201
2020-09-14,35354.8717
2020-09-15,35085.19
2020-09-16,34420.1474
2020-09-17,34605.7545
2020-09-18,34595.4875
2020-09-21,35031.6494
2020-09-22,35043.0491
2020-09-23,34954.172
2020-09-24,35797.0792
2020-09-25,35281.0222
2020-09-28,35348.4075
2020-09-29,35367.0275
2020-09-30,35207.8981
2020-10-01,35268.2723
2020-10-02,34793.9365
2020-10-05,35123.6696
2020-10-06,35454.326
2020-10-07,35225.26
2020-10-08,35210.8652
2020-10-09,34976.775
2020-10-12,35141.381
2020-10-13,35551.6661
2020-10-14,34508.5576
2020-10-15,34678.1484
2020-10-16,34205.9106
2020-10-19,34366.0849
2020-10-20,35098.6146
2020-10-21,34710.6926
2020-10-22,34412.8141
2020-10-23,34580.3436
2020-10-26,34607.6244
2020-10-27,34874.3331
2020-10-28,34506.9983
2020-10-29,35103.3564
2020-10-30,35146.3629
2020-11-02,35625.7821
2020-11-03,35725.6619
2020-11-04,35649.2138
2020-11-05,35882.5728
2020-11-06,35645.5634
2020-11-09,35874.3524
2020-11-10,36485.7243
2020-11-11,35980.5537
2020-11-12,36325.6211
2020-11-13,35999.766
2020-11-16,36004.9547
2020-11-17,35706.5691
2020-11-18,35006.3347
2020-11-19,34833.8857
2020-11-20,35042.5087
2020-11-23,35013.6634
2020-11-24,34990.4284
2020-11-25,35160.0358
2020-11-26,35012.5051
2020-11-27,35016.9439
2020-11-30,35010.6021
2020-12-01,35121.6807
2020-12-02,34859.0455
2020-12-03,34843.6419
2020-12-04,34620.4919
2020-12-07,34652.9889
2020-12-08,34652.9889
2020-12-09,34614.7195
2020-12-10,35236.4105
2020-12-11,35266.2623
2020-12-14,34824.1993
2020-12-15,34796.3256
2020-12-16,34728.9254
2020-12-17,34814.7809
2020-12-18,34661.8396
2020-12-21,34711.4892
2020-12-22,35026.9367
2020-12-23,34741.5816
2020-12-24,34350.3616
2020-12-28,34350.3616
2020-12-29,34192.46
2020-12-30,34206.3131
2020-12-31,34154.1985
2021-01-04,33950.6542
2021-01-05,34385.028
2021-01-06,34194.2594
2021-01-07,34111.9589
2021-01-08,34444.341
2021-01-11,33924.8604
2021-01-12,33656.0033
2021-01-13,33540.3926
2021-01-14,33616.7397
2021-01-15,33778.0499
2021-01-18,33635.3658
2021-01-19,33635.3658
2021-01-20,33623.248
2021-01-21,33872.288
2021-01-22,33986.8353
2021-01-25,33911.9909
2021-01-26,33635.7165
2021-01-27,33366.2407
2021-01-28,33182.7888
2021-01-29,33347.8701
2021-02-01,33407.8463
2021-02-02,33664.3523
2021-02-03,33726.7785
2021-02-04,33910.6068
2021-02-05,33939.6218
2021-02-08,33946.7856
2021-02-09,33763.7888
2021-02-10,33674.8045
2021-02-11,33672.0919
2021-02-12,33565.3175
2021-02-15,33756.9487
2021-02-16,33756.9487
2021-02-17,33854.9786
2021-02-18,33590.9343
2021-02-19,33644.2648
2021-02-22,33768.5818
2021-02-23,33936.9396
2021-02-24,33846.879
2021-02-25,33856.8464
2021-02-26,34677.0267
2021-03-01,34315.8842
2021-03-02,34529.4026
2021-03-03,34944.5097
2021-03-04,35385.9859
2021-03-05,35729.0924
2021-03-08,36775.6754
2021-03-09,36745.47
2021-03-10,37114.0741
2021-03-11,37096.6477
2021-03-12,36982.5941
2021-03-15,36860.8572
2021-03-16,36797.136
2021-03-17,36921.1585
2021-03-18,36847.4977
2021-03-19,36934.9643
2021-03-22,36856.4871
2021-03-23,37029.1465
2021-03-24,36634.9179
2021-03-25,36871.3227
2021-03-26,35926.8622
2021-03-29,35571.5025
2021-03-30,35565.3141
2021-03-31,35466.184
2021-04-01,35617.1053
2021-04-05,35603.4708
2021-04-06,35875.9264
2021-04-07,35707.1844
2021-04-08,35745.6005
2021-04-09,35591.8543
2021-04-12,35850.7418
2021-04-13,35647.8364
2021-04-14,35684.4173
2021-04-15,35966.6051
2021-04-16,35984.7566
2021-04-19,35991.3414
2021-04-20,36051.6203
2021-04-21,36176.1521
2021-04-22,36540.7076
2021-04-23,36599.5142
2021-04-26,36773.3988
2021-04-27,36845.2412
2021-04-28,36873.8021
2021-04-29,36295.6177
2021-04-30,36317.366
2021-05-03,36148.2561
2021-05-04,36126.6024
2021-05-05,36364.5843
2021-05-06,36573.208
2021-05-07,36080.4104
2021-05-10,35970.6025
2021-05-11,36527.0115
2021-05-12,36578.7343
2021-05-13,36760.3929
2021-05-14,36142.1238
2021-05-17,36415.3321
2021-05-18,36280.7985
2021-05-19,36396.2191
2021-05-20,36882.5432
2021-05-21,37177.9418
2021-05-24,37398.0831
2021-05-25,37566.4699
2021-05-26,37563.3373
2021-05-27,37563.3373
2021-05-28,37375.5559
2021-05-31,37158.758
2021-06-01,37158.758
2021-06-02,37310.1605
2021-06-03,37223.6484
2021-06-04,37001.7299
2021-06-07,37203.3766
2021-06-08,37260.334
2021-06-09,37357.4445
2021-06-10,37403.5925
2021-06-11,37233.5697
2021-06-14,37233.5697
2021-06-15,37491.1324
2021-06-16,37527.3252
2021-06-17,37403.2778
2021-06-18,37736.7106
2021-06-21,37592.0328
2021-06-22,37607.4335
2021-06-23,37778.4829
2021-06-24,37712.9309
2021-06-25,37688.0327
2021-06-28,37674.3085
2021-06-29,37688.6196
2021-06-30,37734.6266
2021-07-01,37734.6266
2021-07-02,37610.403
2021-07-05,37672.4625
2021-07-06,37672.4625
2021-07-07,37553.2261
2021-07-08,37533.4916
2021-07-09,37558.4284
2021-07-12,37715.0098
2021-07-13,37715.0098
2021-07-14,37691.4206
2021-07-15,37734.286
2021-07-16,37240.233
2021-07-19,37531.6064
2021-07-20,36721.3341
2021-07-21,37020.6799
2021-07-22,37146.5214
2021-07-23,37156.3765
2021-07-26,37359.167
2021-07-27,37314.5678
2021-07-28,37474.0965
2021-07-29,36969.2836
2021-07-30,36909.606
2021-08-02,36887.2919
2021-08-03,36558.667
2021-08-04,36692.3709
2021-08-05,36666.0663
2021-08-06,36679.8074
2021-08-09,36620.0461
2021-08-10,36620.0461
2021-08-11,36689.7334
2021-08-12,36698.7591
2021-08-13,36845.2859
2021-08-16,36818.3466
2021-08-17,37050.6795
2021-08-18,36574.7278
2021-08-19,36823.3835
2021-08-20,37024.8343
2021-08-23,37162.0743
2021-08-24,37349.1876
2021-08-25,37349.1876
2021-08-26,37349.1876
2021-08-27,37405.1295
2021-08-30,37547.3228
2021-08-31,37681.1252
2021-09-01,37648.8186
2021-09-02,37693.0726
2021-09-03,37668.0069
2021-09-06,37729.1787
2021-09-07,37729.1787
2021-09-08,37691.5807
2021-09-09,37611.5126
2021-09-10,37690.1865
2021-09-13,38045.7861
2021-09-14,38160.3747
2021-09-15,37874.7508
2021-09-16,37962.4938
2021-09-17,37961.4126
2021-09-20,38114.7625
2021-09-21,38125.7976
2021-09-22,37135.6634
2021-09-23,37330.6659
2021-09-24,37400.1422
2021-09-27,37533.5197
2021-09-28,37424.2618
2021-09-29,37891.5553
2021-09-30,37919.4067
2021-10-01,38252.8794
2021-10-04,38526.0747
2021-10-05,38946.1028
2021-10-06,39149.1044
2021-10-07,39172.7882
2021-10-08,39122.1736
2021-10-11,39269.4288
2021-10-12,39502.5882
2021-10-13,39185.6665
2021-10-14,39055.5512
2021-10-15,39233.5256
2021-10-18,39293.7297
2021-10-19,39707.9311
2021-10-20,39759.9729
2021-10-21,39720.278
2021-10-22,39862.3542
2021-10-25,39912.7071
2021-10-26,39903.3495
2021-10-27,39871.5009
2021-10-28,39800.7186
2021-10-29,39915.6163
2021-11-01,40212.9626
2021-11-02,40082.6464
2021-11-03,40151.4218
2021-11-04,40427.9832
2021-11-05,40697.2199
2021-11-08,40759.4267
2021-11-09,40692.6634
2021-11-10,40943.9755
2021-11-11,41163.7025
2021-11-12,41169.6787
2021-11-15,41433.4908
2021-11-16,41361.2233
2021-11-17,41548.6733
2021-11-18,41442.6901
2021-11-19,41402.0076
2021-11-22,41321.6065
2021-11-23,41867.3446
2021-11-24,41813.4082
2021-11-25,41949.6566
2021-11-26,41949.6566
2021-11-29,42403.6612
2021-11-30,42642.5037
2021-12-01,42879.0704
2021-12-02,43849.0396
2021-12-03,43702.0241
2021-12-06,44458.4009
2021-12-07,44848.3244
2021-12-08,45170.242
2021-12-09,44805.0985
2021-12-10,45315.976
2021-12-13,44782.2235
2021-12-14,45202.1456
2021-12-15,45113.729
2021-12-16,46064.7565
2021-12-17,47143.1804
2021-12-20,45622.8972
2021-12-21,45273.518
2021-12-22,45905.6857
2021-12-23,46353.9223
2021-12-27,46428.8675
2021-12-28,46680.5412
2021-12-29,46746.2884
2021-12-30,46538.0848
2021-12-31,46512.8432
2022-01-03,46688.897
2022-01-04,46375.0359
2022-01-05,46806.332
2022-01-06,47426.0964
2022-01-07,47099.4949
2022-01-10,46931.5145
2022-01-11,47408.6519
2022-01-12,46957.5367
2022-01-13,46451.0068
2022-01-14,47626.9722
2022-01-17,47023.3611
2022-01-18,47023.3611
2022-01-19,47025.8435
2022-01-20,47037.4131
2022-01-21,48180.709
2022-01-24,48511.5784
2022-01-25,48612.3614
2022-01-26,46915.5558
2022-01-27,46329.8369
2022-01-28,46309.263
2022-01-31,47962.434
2022-02-01,48911.3603
2022-02-02,49094.7695
2022-02-03,47713.5419
2022-02-04,47642.549
2022-02-07,47268.7997
2022-02-08,47003.3866
2022-02-09,47245.8602
2022-02-10,47276.4864
2022-02-11,47365.3382
2022-02-14,48100.3992
2022-02-15,47458.4788
2022-02-16,47244.7677
2022-02-17,47403.1544
2022-02-18,48247.7653
2022-02-21,47668.4273
2022-02-22,47894.958
2022-02-23,47696.6652
2022-02-24,49230.4531
2022-02-25,52258.6458
2022-02-28,52334.4574
2022-03-01,51361.1993
2022-03-02,50973.1459
2022-03-03,51070.9057
2022-03-04,51215.4599
2022-03-07,51041.1388
2022-03-08,52855.8002
2022-03-09,50610.6861
2022-03-10,50049.299
2022-03-11,49386.5439
2022-03-14,50628.4014
2022-03-15,50961.056
2022-03-16,51775.7297
