date,instrument,realized_range_atr,rth_ret_pct,on_ret_pct
2023-06-27,ES,1.288196,0.8790958,0.1887332
2023-06-28,ES,0.769854,0.329078,-0.2659574
2023-06-29,ES,0.7045952,0.5097417,-0.152689
2023-07-03,ES,0.353747,0.2063466,-0.07801616
2023-07-05,ES,0.5653041,0.2795639,-0.4286828
2023-07-06,ES,0.994363,0.06188467,-0.8921104
2023-07-07,ES,1.331542,0.0,-0.2642528
2023-07-10,ES,0.6411676,0.3498871,-0.1071086
2023-07-11,ES,1.060716,0.4491354,0.1687099
2023-07-17,ES,0.8214818,0.3912492,-0.05507518
2023-07-18,ES,1.440209,0.8296703,-0.09880338
2023-07-20,ES,1.056065,-0.419916,-0.2556571
2023-07-21,ES,0.606093,-0.392863,0.3669222
2023-07-24,ES,0.7022175,0.1967106,0.2519858
2023-07-25,ES,0.8214644,0.3329694,-0.09270873
2023-07-26,ES,1.02069,0.2398997,-0.217616
2023-07-28,ES,0.7532719,0.217545,0.7286074
2023-07-31,ES,0.5512821,0.09758213,0.1031096
2023-08-01,ES,0.4811676,0.03261224,-0.3574523
2023-08-02,ES,1.177635,-0.6896174,-0.722669
2023-08-04,ES,1.732225,-0.8648232,0.4037387
2023-08-07,ES,0.7072539,0.4426493,0.4222926
2023-08-08,ES,0.9881631,0.1441002,-0.6059604
2023-08-09,ES,1.000826,-0.7411914,0.05534341
2023-08-10,ES,1.636587,-0.5045465,0.507105
2023-08-14,ES,0.7990988,0.7657909,-0.2119589
2023-08-15,ES,0.9132691,-0.7409884,-0.4326843
2023-08-16,ES,0.9437074,-0.6407014,-0.1290974
2023-08-17,ES,1.20617,-1.116625,0.2997907
2023-08-21,ES,0.9844933,0.403868,0.2337648
2023-08-22,ES,0.7224547,-0.7052584,0.4135743
2023-08-23,ES,0.9511568,0.8502437,0.2443321
2023-08-24,ES,1.686386,-1.75871,0.3484712
2023-08-25,ES,1.241307,0.2896246,0.3933865
2023-08-28,ES,0.4951162,0.09013577,0.5152888
2023-08-29,ES,1.369882,1.463634,-0.01688524
2023-08-31,ES,0.5352212,-0.2981613,0.08289125
2023-09-01,ES,0.8058634,-0.440262,0.6313341
2023-09-05,ES,0.4116075,-0.3375761,-0.02766252
2023-09-06,ES,1.055024,-0.4896506,-0.2054528
2023-09-07,ES,0.644,0.3886886,-0.7380899
2023-09-08,ES,0.591149,0.1402839,0.0
2023-09-11,ES,0.5548061,0.0501309,0.5995741
2023-09-12,ES,0.7678571,-0.2123261,-0.3618751
2023-09-13,ES,0.6682243,0.06090471,0.03883307
2023-09-14,ES,0.9283394,0.2862175,0.5312085
2023-09-15,ES,1.322371,-0.8651091,-0.3951701
2023-09-18,ES,0.6616247,0.1446212,-0.07225835
2023-09-19,ES,1.024062,0.01113462,-0.2332815
2023-09-20,ES,1.792532,-1.226892,0.2727678
2023-09-22,ES,1.060622,-0.4735011,0.2115253
2023-09-26,ES,1.137373,-0.742019,-0.7592191
2023-09-27,ES,1.246065,-0.2427465,0.2665739
2023-09-28,ES,1.211407,0.7197168,-0.179606
2023-09-29,ES,1.275708,-0.9954803,0.7260992
2023-10-02,ES,0.8583634,0.1737217,-0.2080324
2023-10-03,ES,1.317352,-0.802139,-0.5491647
2023-10-04,ES,0.9348993,0.6265371,0.07031525
2023-10-05,ES,0.7972028,0.01747946,-0.1280186
2023-10-06,ES,2.045051,1.799426,-0.6116742
2023-10-09,ES,1.02638,1.116446,-0.4663749
2023-10-10,ES,0.7996411,0.3542048,0.1372998
2023-10-11,ES,0.5822708,0.1419648,0.2504839
2023-10-12,ES,1.112108,-0.7476636,0.1134108
2023-10-13,ES,1.171402,-0.8418658,0.3252868
2023-10-16,ES,0.6149218,0.5079619,0.5105553
2023-10-17,ES,0.9898555,0.7610002,-0.7552527
2023-10-18,ES,1.059436,-0.9069648,-0.4486087
2023-10-19,ES,1.205882,-1.063769,0.1093714
2023-10-20,ES,0.9117821,-1.117188,-0.1162385
2023-10-24,ES,0.6825257,0.217047,0.5011202
2023-10-25,ES,0.8247484,-1.01681,-0.4097401
2023-10-27,ES,0.9237288,-0.8327841,0.3849161
2023-10-30,ES,0.7761194,0.4861069,0.6706138
2023-10-31,ES,0.7284211,0.4950495,0.1313903
2023-11-01,ES,0.8205891,0.8290892,0.2195976
2023-11-06,ES,0.4187148,0.04563605,0.1714286
2023-11-07,ES,0.5344828,0.2851277,-0.01140381
2023-11-08,ES,0.5944895,-0.08518371,0.1307859
2023-11-09,ES,0.9894162,-1.04332,0.2387177
2023-11-10,ES,1.262689,1.060736,0.4755902
2023-11-13,ES,0.5642077,0.2264749,-0.3329383
2023-11-15,ES,0.4853333,-0.0939486,0.2882004
2023-11-16,ES,0.4817416,0.2215821,-0.1438212
2023-11-17,ES,0.4464809,0.1326773,-0.01658191
2023-11-20,ES,1.010477,0.8343463,-0.08281345
2023-11-21,ES,0.3675676,0.02197802,-0.2685079
2023-11-27,ES,0.4049875,-0.02192381,-0.1532315
2023-11-28,ES,0.8086643,0.1756215,-0.1096431
2023-11-30,ES,1.035657,0.1861484,0.1370614
2023-12-01,ES,1.459677,0.7113543,-0.1311547
2023-12-04,ES,0.8171206,0.2354358,-0.7660962
2023-12-05,ES,0.9567398,0.3014029,-0.3222811
2023-12-06,ES,1.5925,-0.8972755,0.4698683
2023-12-07,ES,0.8729216,0.2622091,0.4499561
2023-12-08,ES,1.131474,0.5839336,-0.1634521
2023-12-11,ES,0.8990076,0.4943234,-0.1193641
2023-12-12,ES,1.184928,0.5464185,-0.08648649
2023-12-15,ES,0.5750693,-0.03145808,-0.1465892
2023-12-18,ES,0.5607504,0.2248013,0.3199245
2023-12-20,ES,2.132544,-1.262862,-0.2022717
2023-12-21,ES,1.012922,0.2928105,0.6631928
2023-12-22,ES,0.8726179,-0.02080624,0.2293937
2023-12-26,ES,0.6370852,0.3379257,0.072837
2023-12-27,ES,0.4554488,0.2592151,-0.05699482
2023-12-28,ES,0.2953121,0.02069536,-0.05687988
2023-12-29,ES,1.013539,-0.2019261,-0.09310987
2024-01-02,ES,0.8441593,0.09407338,-0.7315175
2024-01-03,ES,0.7740685,-0.3620717,-0.4960317
2024-01-04,ES,0.9766004,-0.2057179,-0.1579945
2024-01-05,ES,1.053414,0.1109878,0.01057138
2024-01-08,ES,1.71308,1.313499,0.0791891
2024-01-09,ES,0.8829374,0.4190237,-0.5935645
2024-01-10,ES,0.8753773,0.5004953,0.04694346
2024-01-11,ES,1.418476,-0.2537808,0.1608134
2024-01-16,ES,0.975024,-0.0728863,-0.2389114
2024-01-17,ES,0.7829384,0.1049098,-0.677295
2024-01-18,ES,1.173428,0.5223569,0.3143995
2024-01-19,ES,1.391779,1.010991,0.2286427
2024-01-23,ES,0.5350693,0.1842092,0.08193783
2024-01-25,ES,0.7307018,0.1016467,0.4133708
2024-01-26,ES,0.6696468,-0.02541554,-0.116775
2024-01-29,ES,1.168355,0.7267737,0.04067521
2024-01-30,ES,0.42,0.06065201,-0.1715526
2024-01-31,ES,1.727453,-1.162201,-0.4697681
2024-02-01,ES,1.470532,0.9522347,0.2978177
2024-02-02,ES,1.741294,0.9426313,0.06592626
2024-02-05,ES,0.906721,-0.241303,-0.1305352
2024-02-06,ES,0.5256358,0.1006036,0.181415
2024-02-07,ES,0.7590004,0.3601801,0.4522613
2024-02-08,ES,0.3569911,0.07480178,-0.04486093
2024-02-12,ES,0.8545204,-0.0297442,-0.01982554
2024-02-13,ES,1.304818,-0.06532663,-1.319052
2024-02-14,ES,1.069562,0.3601981,0.5128979
2024-02-15,ES,0.7595628,0.552899,0.07477195
2024-02-16,ES,0.9013107,-0.446163,-0.07430525
2024-02-20,ES,0.8975762,-0.1849353,-0.4527814
2024-02-21,ES,0.8938593,0.3565689,-0.2904357
2024-02-26,ES,0.6546763,-0.4653441,0.07843522
2024-02-27,ES,0.5486936,0.03931977,0.1279528
2024-02-28,ES,0.4408998,0.1823648,-0.3193475
2024-02-29,ES,1.010953,-0.02451942,0.3247073
2024-03-01,ES,1.069212,0.7687411,0.1765831
2024-03-04,ES,0.4862987,0.03894271,-0.1797862
2024-03-05,ES,1.448916,-0.6009968,-0.4136052
2024-03-06,ES,0.8698225,-0.1416223,0.6587032
2024-03-07,ES,0.8612717,0.3256854,0.6064163
2024-03-11,ES,0.6997446,0.1662023,-0.2729976
2024-03-12,ES,1.377309,0.6512758,0.4099361
2024-03-13,ES,0.5718183,-0.1954894,0.03762773
2024-03-14,ES,1.222081,-0.3769084,0.1337665
2024-03-15,ES,0.7495997,-0.06266872,-0.6560988
2024-03-18,ES,0.6384009,-0.1961535,0.8248517
2024-03-19,ES,1.003856,0.7059502,-0.1821581
2024-03-20,ES,1.099236,0.8920053,-0.0286123
2024-03-22,ES,0.333852,-0.1744871,-0.02828721
2024-03-25,ES,0.287083,0.004737765,-0.2881708
2024-03-26,ES,0.6793101,-0.4536862,0.2463521
2024-03-27,ES,0.8814652,0.3259021,0.5127231
2024-03-28,ES,0.4030089,-0.0800452,-0.01412363
2024-04-01,ES,0.8715286,-0.3341648,0.1225201
2024-04-03,ES,0.8505851,0.3334763,-0.2518533
2024-04-04,ES,2.85243,-2.031007,0.759698
2024-04-05,ES,1.481094,0.7724045,0.2597403
2024-04-08,ES,0.5108696,-0.08082153,0.1380624
2024-04-09,ES,1.514754,-0.2228861,0.3330637
2024-04-10,ES,0.9273743,0.1057743,-1.145437
2024-04-11,ES,1.644186,0.4550898,0.2593535
2024-04-12,ES,1.403573,-0.7013499,-0.7296137
2024-04-15,ES,2.188506,-2.072439,0.841759
2024-04-16,ES,0.7223188,-0.2937145,0.07348258
2024-04-17,ES,1.151342,-1.10894,0.5007855
2024-04-18,ES,0.879845,-0.5025868,0.2568789
2024-04-19,ES,0.9920382,-0.8717619,-0.01980884
2024-04-22,ES,1.017202,0.362805,0.5396492
2024-04-23,ES,0.6941563,0.7545123,0.4159651
2024-04-24,ES,0.5874847,-0.224752,0.1762028
2024-04-25,ES,1.012404,0.8582201,-1.28789
2024-04-26,ES,0.6155457,0.3619644,0.5558015
2024-04-29,ES,0.4992466,0.0,0.3460376
2024-04-30,ES,1.106218,-1.286299,-0.3157026
2024-05-01,ES,1.216765,-0.2372479,-0.1382034
2024-05-02,ES,0.9204893,0.1672159,0.7382085
2024-05-03,ES,0.587618,0.01940523,1.207836
2024-05-08,ES,0.4198385,0.3755597,-0.3837114
2024-05-09,ES,0.5985052,0.5372991,-0.009593707
2024-05-13,ES,0.5504587,-0.3088179,0.3193365
2024-05-14,ES,0.6339623,0.4145423,0.01906305
2024-05-16,ES,0.6009223,-0.2297342,-0.02343677
2024-05-17,ES,0.479702,0.1315604,0.01409774
2024-05-20,ES,0.5206831,0.09853604,0.004692412
2024-05-21,ES,0.5823627,0.4037938,-0.1640651
2024-05-22,ES,0.9889197,-0.1639191,-0.1496446
2024-05-23,ES,2.298305,-1.329911,0.5300934
2024-05-24,ES,0.918251,0.3251956,0.3452353
2024-05-28,ES,0.9456681,-0.05630102,-0.1031121
2024-05-29,ES,0.5229885,0.1041272,-0.8168247
2024-05-31,ES,2.388385,0.7417622,0.1190136
2024-06-03,ES,1.513821,-0.2400113,0.2926323
2024-06-04,ES,0.922899,0.3547609,-0.2688933
2024-06-05,ES,1.360643,0.7320507,0.4430618
2024-06-07,ES,0.943582,0.06539,-0.2376404
2024-06-10,ES,0.7151782,0.4768806,-0.1633682
2024-06-11,ES,1.02971,0.5321632,-0.3210646
2024-06-13,ES,0.7588214,-0.142352,0.3224766
2024-06-14,ES,0.6162876,0.336778,-0.3218983
2024-06-17,ES,1.394462,0.9208527,-0.1379374
2024-06-18,ES,0.3657614,0.2463841,-0.009124504
2024-06-21,ES,0.6030719,-0.07227718,-0.198368
2024-06-24,ES,1.061333,-0.2983186,0.01356177
2024-06-25,ES,0.6745653,0.1447374,0.2312086
2024-06-26,ES,0.8407852,0.3349629,-0.2213089
2024-06-27,ES,0.6366856,0.1670052,-0.04962555
2024-06-28,ES,1.962569,-0.5312683,0.08561644
2024-07-01,ES,0.8615742,-0.05869604,0.2489476
2024-07-02,ES,1.387735,0.9699057,-0.320759
2024-07-03,ES,0.8362838,0.4807476,-0.0942634
2024-07-10,ES,1.421212,0.7619723,0.2041994
2024-07-12,ES,1.699908,0.4295076,0.1774308
2024-07-15,ES,1.296183,-0.08786574,0.3571271
2024-07-16,ES,0.7300252,0.3422103,0.2242547
2024-07-17,ES,0.925523,-0.3182883,-1.093087
2024-07-18,ES,1.949772,-1.035078,0.2572176
2024-07-19,ES,1.302929,-0.5995794,-0.1072722
2024-07-22,ES,0.8625356,0.2860463,0.7157326
2024-07-23,ES,0.6955603,-0.156041,-0.0356538
2024-07-25,ES,1.680667,-0.5574085,0.0
2024-07-26,ES,0.9066148,0.3787533,0.6845853
2024-07-29,ES,0.6424682,-0.2040169,0.2727645
2024-07-30,ES,1.265337,-0.7885792,0.2407778
2024-07-31,ES,0.8192948,0.2390295,1.288201
2024-08-01,ES,2.039216,-1.743456,0.3869342
2024-08-06,ES,1.164649,0.5634879,0.3161677
2024-08-07,ES,1.292235,-1.858195,1.196638
2024-08-08,ES,0.876287,1.278228,0.9945016
2024-08-09,ES,0.531451,0.5807963,-0.2010003
2024-08-12,ES,0.4309045,-0.1719011,0.2328397
2024-08-13,ES,0.5209404,1.022485,0.5910551
2024-08-14,ES,0.4401668,0.1646467,0.1373941
2024-08-16,ES,0.3577906,0.5180647,-0.341205
2024-08-21,ES,0.4177238,0.1598224,0.1823519
2024-08-23,ES,0.680755,0.4488091,0.5495733
2024-08-26,ES,0.6533997,-0.4195372,0.1725282
2024-08-27,ES,0.5421656,0.3645579,-0.248348
2024-08-28,ES,1.063191,-0.5053191,-0.06644518
2024-08-29,ES,1.119149,-0.3596483,0.3385904
2024-08-30,ES,1.196617,0.4794673,0.3743149
2024-09-03,ES,2.046467,-1.475228,-0.6840247
2024-09-04,ES,0.8009153,0.09506134,-0.3698191
2024-09-05,ES,1.137764,-0.239678,0.004522431
2024-09-06,ES,1.999416,-1.722419,0.009066183
2024-09-09,ES,0.7680608,0.3203955,0.765612
2024-09-10,ES,0.8448276,0.06820352,0.3421845
2024-09-11,ES,2.23741,1.022634,-0.02726281
2024-09-12,ES,0.8934034,0.7325513,0.1079768
2024-09-16,ES,0.4364427,0.1999023,-0.03996448
2024-09-18,ES,1.092764,-0.4643217,0.09192998
2024-09-20,ES,0.5327355,0.04339901,-0.302873
2024-09-23,ES,0.2937009,0.03030565,0.1995488
2024-09-24,ES,0.5564347,0.1512729,0.1384982
2024-09-25,ES,0.4380412,-0.1899663,-0.04315553
2024-09-27,ES,0.6349197,-0.3527489,0.146476
2024-09-30,ES,1.070248,0.6184854,-0.1856329
2024-10-01,ES,1.270746,-0.8263751,-0.1289546
2024-10-03,ES,0.8266633,0.0783358,-0.2820813
2024-10-04,ES,1.024184,0.1078795,0.7740477
2024-10-07,ES,0.9802343,-0.6010291,-0.3103582
2024-10-08,ES,0.7671233,0.4893893,0.4437098
2024-10-09,ES,0.966623,0.6940253,-0.02154894
2024-10-10,ES,0.635,0.0557892,-0.2440173
2024-10-11,ES,0.916697,0.6052281,-0.07720352
2024-10-15,ES,1.230347,-0.8120453,0.02961459
2024-10-16,ES,0.7261983,0.413699,-0.02132014
2024-10-17,ES,0.7493351,-0.6204626,0.6286103
2024-10-18,ES,0.5393557,0.08048801,0.2590784
2024-10-21,ES,0.8481894,-0.02543019,-0.1312169
2024-10-22,ES,0.8666175,0.3961324,-0.4705783
2024-10-23,ES,1.535887,-0.5621566,-0.3775986
2024-10-24,ES,0.685893,-0.1365887,0.3383443
2024-10-25,ES,1.316881,-0.4173765,0.3590357
2024-10-28,ES,0.4254558,-0.2891279,0.5859208
2024-10-29,ES,0.9492405,0.3374915,-0.1833611
2024-10-30,ES,0.8648446,-0.2258683,-0.09366884
2024-10-31,ES,1.503876,-1.235525,-0.7816504
2024-11-01,ES,0.955711,-0.0694354,0.4402406
2024-11-04,ES,0.8703947,-0.2344666,0.01737091
2024-11-05,ES,1.18668,1.042934,0.1523262
2024-11-08,ES,0.5481928,0.37054,0.03748438
2024-11-11,ES,0.4898072,-0.1613704,0.24888
2024-11-12,ES,0.7762608,-0.2984827,-0.02901073
2024-11-13,ES,0.7118644,-0.004155585,0.05821206
2024-11-14,ES,0.8387844,-0.6400399,-0.008311516
2024-11-15,ES,1.070903,-0.6695583,-0.66926
2024-11-18,ES,0.6391471,0.3389687,0.05511277
2024-11-19,ES,1.095552,0.939027,-0.616528
2024-11-20,ES,0.9340776,0.00841928,-0.004209463
2024-11-21,ES,1.230291,0.03770265,0.4798586
2024-11-22,ES,0.481409,0.2974071,-0.02931323
2024-11-26,ES,0.5294457,0.3073856,0.2164682
2024-11-27,ES,0.685543,-0.2859274,-0.06625808
2024-11-29,ES,0.8078818,0.4982147,-0.1368216
2024-12-02,ES,0.36471,0.1114735,0.06196811
2024-12-03,ES,0.3760436,0.07014938,-0.05773672
2024-12-05,ES,0.467383,-0.163968,-0.004099033
2024-12-06,ES,0.5128652,0.06563295,0.09443646
2024-12-09,ES,0.9544018,-0.496227,-0.04099369
2024-12-10,ES,0.9539347,-0.3993906,0.09891605
2024-12-11,ES,0.8506329,0.2756975,0.4630012
2024-12-12,ES,0.8397028,-0.3699289,-0.164143
2024-12-13,ES,1.287526,-0.3537784,0.2887908
2024-12-16,ES,0.7854031,0.1235076,0.2765966
2024-12-17,ES,0.6996156,0.02065177,-0.4481908
2024-12-18,ES,6.443597,-3.016819,-0.0615945
2024-12-19,ES,1.55998,-0.9100397,0.8334386
2024-12-23,ES,1.323402,0.6334653,-0.05831147
2024-12-26,ES,0.6828785,0.2549657,-0.3238236
2024-12-27,ES,1.09584,-0.3965304,-0.6932196
2024-12-30,ES,1.03052,0.04617774,-1.215062
2024-12-31,ES,0.8090379,-0.6278778,0.2433703
2025-01-02,ES,1.381516,-0.8462151,0.5518113
2025-01-03,ES,0.7496815,0.7232969,0.4689678
2025-01-06,ES,0.7383955,-0.1699059,0.747328
2025-01-07,ES,1.233257,-1.439921,0.3237858
2025-01-08,ES,0.5764335,0.08397716,-0.01679261
2025-01-09,ES,0.01561629,0.01261777,-0.2517201
2025-01-10,ES,0.9339438,-0.9162691,-0.4037176
2025-01-14,ES,0.8673422,-0.3515311,0.4680652
2025-01-15,ES,0.6350314,0.3981726,1.406834
2025-01-16,ES,0.4362431,-0.4248761,0.2212574
2025-01-23,ES,0.5892198,0.6542897,-0.1102896
2025-01-27,ES,0.8008801,0.8127709,-2.19722
2025-01-28,ES,1.189946,0.6355757,0.1777815
2025-01-29,ES,0.7327103,-0.3121278,-0.1435367
2025-01-30,ES,0.8944133,0.1601117,0.3501833
2025-01-31,ES,1.286042,-0.9432421,0.3811944
2025-02-04,ES,0.6969103,0.6474641,0.008301511
2025-02-05,ES,0.8235294,0.5784168,-0.1896907
2025-02-06,ES,0.5717316,0.05324596,0.291653
2025-02-07,ES,1.213531,-1.002373,0.05731128
2025-02-10,ES,0.4151141,0.12334,0.5207257
2025-02-11,ES,0.5146787,0.4534213,-0.3818831
2025-02-12,ES,0.9175396,0.6964308,-1.013541
2025-02-13,ES,0.9913771,0.8506616,0.1770203
2025-02-18,ES,0.5287141,0.07732064,-0.04474455
2025-02-19,ES,0.6707395,0.46868,-0.22365
2025-02-20,ES,0.8761589,-0.1829715,-0.235275
2025-02-21,ES,2.09445,-1.667346,-0.07739623
2025-02-24,ES,1.26745,-0.7892562,0.3275154
2025-02-26,ES,1.43578,-0.2547079,0.280546
2025-02-27,ES,2.341327,-1.968143,0.393503
2025-02-28,ES,2.014035,1.432884,0.03828158
2025-03-03,ES,2.634631,-2.038515,0.3479209
2025-03-05,ES,1.46508,1.08414,-0.04748953
2025-03-06,ES,1.195446,-0.4503139,-1.316071
2025-03-07,ES,1.273709,0.8513425,-0.3740594
2025-03-10,ES,1.39775,-1.190424,-1.450216
2025-03-11,ES,0.9767959,-0.5927973,-0.2578465
2025-03-12,ES,0.806138,-0.5811374,1.071605
2025-03-13,ES,0.7875,-1.245981,-0.0847798
2025-03-14,ES,0.7140063,1.17552,0.7913897
2025-03-17,ES,0.6095821,0.7672181,-0.00443459
2025-03-18,ES,0.4857268,-0.6496089,-0.409295
2025-03-19,ES,0.7686848,0.7560107,0.2773152
2025-03-20,ES,0.6694603,0.3952916,-0.6761768
2025-03-21,ES,0.5956375,0.891596,-0.8837169
2025-03-25,ES,0.256185,0.0,0.2150168
2025-03-26,ES,0.8993302,-1.128949,-0.03432887
2025-03-27,ES,0.6044316,-0.03917984,-0.269179
2025-03-28,ES,1.20488,-1.729711,-0.2961415
2025-04-01,ES,1.041124,0.6384394,-0.3093923
2025-04-02,ES,1.416956,1.728131,-1.088154
2025-04-08,ES,2.480715,-4.82739,3.397892
2025-04-09,ES,3.251963,10.17009,-0.692576
2025-04-10,ES,1.218211,-1.413822,-2.076692
2025-04-11,ES,0.7637196,2.059172,-0.3443721
2025-04-14,ES,0.4745382,-0.9238611,1.915584
2025-04-15,ES,0.2873482,-0.3945497,0.1240239
2025-04-16,ES,0.6634547,-1.155154,-1.114642
2025-04-17,ES,0.3156371,-0.2254474,0.3298619
2025-04-21,ES,0.5856789,-1.402825,-1.007391
2025-04-22,ES,0.4410374,1.310647,1.196103
2025-04-23,ES,0.4864096,-0.9495413,2.554453
2025-04-24,ES,0.5009203,1.824733,0.250081
2025-04-25,ES,0.3212299,0.6850558,0.0
2025-04-29,ES,0.3679334,0.9491954,-0.3692696
2025-04-30,ES,0.9013515,1.228189,-1.204442
2025-05-05,ES,0.4329241,0.1809595,-0.7316859
2025-05-06,ES,0.5687843,0.1602421,-1.022116
2025-05-07,ES,0.693091,0.1817859,0.2310906
2025-05-08,ES,0.8224299,-0.03955175,0.7081213
2025-05-09,ES,0.438582,-0.3859818,0.233008
2025-05-14,ES,0.3795507,-0.0634169,0.1651563
2025-05-15,ES,0.6975296,0.836305,-0.3468991
2025-05-16,ES,0.6205882,0.5172849,0.1052499
2025-05-19,ES,0.9113322,1.167068,-1.054349
2025-05-20,ES,0.5332473,-0.04612546,-0.3218391
2025-05-21,ES,1.426291,-0.9341449,-0.7509334
2025-05-22,ES,0.6785714,0.05123388,-0.06400137
2025-05-27,ES,0.9258912,0.8451901,-0.08063147
2025-05-28,ES,0.7678487,-0.6523294,0.07159704
2025-05-29,ES,0.988517,-0.5331654,0.9065492
2025-05-30,ES,1.062023,0.07190593,-0.2152535
2025-06-02,ES,1.170394,0.8435778,-0.2916438
2025-06-03,ES,0.7777778,0.6393539,-0.06305435
2025-06-05,ES,1.199359,-0.7881568,0.2801823
2025-06-09,ES,0.4020699,-0.04573614,0.1040539
2025-06-10,ES,0.6631187,0.4778724,0.1039933
2025-06-11,ES,0.9386819,-0.4458757,0.1736973
2025-06-12,ES,0.6770982,0.6069172,-0.2405242
2025-06-13,ES,1.070857,-0.2668446,-0.900752
2025-06-16,ES,0.6856305,0.3948955,0.5727425
2025-06-17,ES,0.8206474,-0.4408218,-0.438887
2025-06-18,ES,0.7659907,-0.1571547,0.1117136
2025-06-20,ES,1.144762,-0.7218876,1.375821
2025-06-23,ES,1.467152,0.8589212,0.1371172
2025-06-30,ES,0.6553059,0.05201456,0.4017194
2025-07-01,ES,0.5417575,0.2205204,-0.2599376
2025-07-02,ES,0.6273421,0.4843875,-0.06401024
2025-07-07,ES,1.126322,-0.4205014,0.2944219
2025-07-08,ES,0.4646018,-0.1671708,0.08764242
2025-07-09,ES,0.7138681,0.1866487,0.3947054
2025-07-10,ES,0.738811,0.2655464,0.01189155
2025-07-11,ES,0.68968,0.1351244,-0.5375919
2025-07-14,ES,0.7396631,0.262144,-0.0754088
2025-07-15,ES,1.373563,-0.879615,0.4318029
2025-07-16,ES,1.48377,0.06747638,0.2586653
2025-07-17,ES,0.9304813,0.5987787,0.02776566
2025-07-18,ES,0.6594005,-0.271568,0.1537309
2025-07-21,ES,0.7330424,-0.0039398,0.1696989
2025-07-22,ES,0.7710464,-0.03938248,0.04333951
2025-07-23,ES,1.013049,0.4119101,0.4294382
2025-07-25,ES,0.6586876,0.3239657,0.05076737
2025-07-28,ES,0.6246719,-0.09332711,0.05057775
2025-07-29,ES,1.073149,-0.4777256,0.2140744
2025-07-30,ES,1.548047,-0.2261385,0.09366219
2025-07-31,ES,2.188791,-1.175011,0.769832
2025-08-04,ES,1.07327,0.8527347,0.6346292
2025-08-05,ES,1.019747,-0.6049892,0.1061822
2025-08-06,ES,0.9891554,0.5801105,0.1541441
2025-08-07,ES,1.451717,-0.620391,0.5571468
2025-08-08,ES,0.669102,0.485665,0.2434236
2025-08-11,ES,0.7390522,-0.2532632,0.03507951
2025-08-12,ES,1.021958,0.6810664,0.3710937
2025-08-14,ES,0.5335244,0.3285659,-0.3313299
2025-08-15,ES,0.5830006,-0.3886559,0.1232903
2025-08-18,ES,0.2839437,0.06574368,-0.1081666
2025-08-19,ES,0.9260226,-0.5180746,-0.03864734
2025-08-20,ES,1.112474,-0.2216864,-0.07384089
2025-08-21,ES,0.7058824,-0.1094562,-0.2884428
2025-08-22,ES,1.761745,1.178261,0.3052479
2025-08-25,ES,0.5448549,-0.2357032,-0.2043728
2025-08-26,ES,0.7748548,0.4689377,-0.06196987
2025-08-27,ES,0.5800836,0.3166512,-0.108008
2025-08-28,ES,0.8858106,0.2615385,0.08468704
2025-08-29,ES,1.004556,-0.3654408,-0.2762007
2025-09-03,ES,0.7574346,0.1511921,0.3540305
2025-09-04,ES,1.125578,0.703708,0.1122552
2025-09-08,ES,0.4625551,0.03843493,0.2079803
2025-09-09,ES,0.6782324,0.2113028,0.003842016
2025-09-11,ES,0.9224434,0.5260951,0.2829071
2025-09-12,ES,0.4726606,-0.03035017,-0.03792332
2025-09-16,ES,0.5436893,-0.2338917,0.07928418
2025-09-17,ES,1.574174,-0.1312041,0.01144039
2025-09-18,ES,0.9491012,0.08225222,0.397883
2025-09-19,ES,0.8849079,0.2199195,0.2204042
2025-09-22,ES,0.980859,0.6822249,-0.234314
2025-09-23,ES,1.149643,-0.5110922,-0.02221646
2025-09-24,ES,1.03529,-0.5239883,0.1712393
2025-09-25,ES,1.05039,0.007507508,-0.4781829
2025-09-26,ES,0.9959529,0.3409006,0.1951805
2025-09-29,ES,0.727359,-0.1190078,0.388277
2025-09-30,ES,1.053098,0.4547657,-0.1117027
