0,es_base,es_filt,nq_base,nq_filt
2025-01-23 16:00:00-05:00,80429.4249,81811.4245,79345.4327,76344.6009
2025-01-24 16:00:00-05:00,80544.0404,81928.0094,79369.9338,76368.1754
2025-01-27 16:00:00-05:00,80611.0393,81996.1596,79391.0174,76388.4616
2025-01-28 16:00:00-05:00,80727.4203,81996.1596,79416.4,76388.4616
2025-01-29 16:00:00-05:00,80844.0369,82114.6089,79441.7477,76412.8428
2025-01-30 16:00:00-05:00,80960.7543,82233.1607,79466.9043,76437.0403
2025-01-31 16:00:00-05:00,81076.4022,82233.1607,79491.5912,76437.0403
2025-02-03 16:00:00-05:00,80614.0745,82233.1607,78785.1123,76437.0403
2025-02-04 16:00:00-05:00,80731.012,82352.4469,78809.7044,76460.8995
2025-02-05 16:00:00-05:00,80847.9623,82352.4469,78834.6609,76460.8995
2025-02-06 16:00:00-05:00,80964.374,82471.0249,78859.2489,76484.7471
2025-02-07 16:00:00-05:00,81081.0934,82589.9163,78880.9275,76505.773
2025-02-10 16:00:00-05:00,81197.9707,82708.9686,78905.5213,76529.6263
2025-02-11 16:00:00-05:00,81315.0895,82828.2668,78930.1275,76553.4916
2025-02-12 16:00:00-05:00,81432.7438,82948.1105,78954.9238,76577.5412
2025-02-13 16:00:00-05:00,81549.9923,83067.5409,78979.3355,76601.2179
2025-02-14 16:00:00-05:00,81414.0707,83067.5409,79003.4866,76601.2179
2025-02-18 16:00:00-05:00,81480.8953,83135.7226,79071.471,76667.1351
2025-02-19 16:00:00-05:00,81597.2194,83254.4093,78750.2942,76355.7243
2025-02-20 16:00:00-05:00,81173.1778,82821.7556,78222.6135,75844.0889
2025-02-21 16:00:00-05:00,81289.664,82940.6076,78246.6395,75867.3843
2025-02-24 16:00:00-05:00,81408.4421,83061.798,78264.7934,75884.9862
2025-02-25 16:00:00-05:00,81528.5719,83061.798,78285.7877,75884.9862
2025-02-26 16:00:00-05:00,81647.5919,83183.0563,78311.0082,75909.4333
2025-02-27 16:00:00-05:00,81745.5598,83282.8666,78324.8519,75922.8524
2025-02-28 16:00:00-05:00,81867.4199,83282.8666,78348.3079,75922.8524
2025-03-03 16:00:00-05:00,81988.5017,83282.8666,78361.8425,75922.8524
2025-03-04 16:00:00-05:00,82113.6999,83410.0413,78386.2975,75946.5463
2025-03-05 16:00:00-05:00,82239.0835,83410.0413,78411.0515,75946.5463
2025-03-06 16:00:00-05:00,82364.0915,83536.8293,78437.8894,75972.5407
2025-03-07 16:00:00-05:00,82476.2296,83650.5641,78456.5849,75990.6485
2025-03-10 16:00:00-04:00,82604.514,83780.6751,78484.6909,76017.8711
2025-03-11 16:00:00-04:00,82734.903,83912.9205,78504.8243,76037.3718
2025-03-12 16:00:00-04:00,82845.6145,84025.2084,78526.5399,76058.4048
2025-03-13 16:00:00-04:00,82977.3592,84158.8289,78546.4768,76077.7151
2025-03-14 16:00:00-04:00,83107.8471,84158.8289,78574.758,76077.7151
2025-03-17 16:00:00-04:00,83236.9056,84289.5195,78602.9788,76105.0391
2025-03-18 16:00:00-04:00,83367.7828,84422.0518,78626.2688,76127.5889
2025-03-19 16:00:00-04:00,83497.7899,84553.703,78654.5153,76154.9378
2025-03-20 16:00:00-04:00,83627.2061,84684.7558,78677.2627,76176.9623
2025-03-21 16:00:00-04:00,83758.1611,84817.3668,78705.6983,76204.4943
2025-03-24 16:00:00-04:00,83886.433,84947.2608,78733.1275,76231.0518
2025-03-25 16:00:00-04:00,83617.4023,84947.2608,78760.3611,76231.0518
2025-03-26 16:00:00-04:00,83745.7267,85077.6261,78787.9099,76257.7158
2025-03-27 16:00:00-04:00,83875.0901,85209.0469,78815.77,76284.6812
2025-03-28 16:00:00-04:00,84006.5826,85209.0469,78840.9739,76284.6812
2025-03-31 16:00:00-04:00,84140.9963,85345.3846,78864.0979,76307.0554
2025-04-01 16:00:00-04:00,83485.6233,85345.3846,78893.5738,76307.0554
2025-04-02 16:00:00-04:00,83605.5682,85468.0014,78913.6716,76326.4943
2025-04-03 16:00:00-04:00,83741.6401,85468.0014,78943.9796,76326.4943
2025-04-04 16:00:00-04:00,83840.6896,85569.0928,78967.3903,76349.1287
2025-04-07 16:00:00-04:00,83863.8713,85592.7523,78971.9346,76353.5224
2025-04-08 16:00:00-04:00,83987.4699,85718.899,78996.7393,76377.5046
2025-04-09 16:00:00-04:00,83141.9541,84855.9526,79011.5455,76391.82
2025-04-10 16:00:00-04:00,83268.0586,84984.6568,79034.5771,76414.0879
2025-04-11 16:00:00-04:00,82428.9503,84984.6568,79051.5099,76414.0879
2025-04-14 16:00:00-04:00,82555.9439,85115.5878,79070.0574,76432.0165
2025-04-15 16:00:00-04:00,82691.4938,85255.3405,79100.2937,76461.244
2025-04-16 16:00:00-04:00,81946.0586,84486.7931,78304.4177,75691.9211
2025-04-17 16:00:00-04:00,82084.4896,84629.516,78334.9508,75721.4355
2025-04-21 16:00:00-04:00,82225.6476,84775.0507,78363.7589,75749.2825
2025-04-22 16:00:00-04:00,82365.3127,84919.0461,78395.2265,75779.7002
2025-04-23 16:00:00-04:00,82479.4299,85036.7015,78422.7194,75806.2758
2025-04-24 16:00:00-04:00,82614.7742,85176.2421,78447.2186,75829.9577
2025-04-25 16:00:00-04:00,82070.5753,85176.2421,77807.7271,75829.9577
2025-04-28 16:00:00-04:00,82202.7191,85313.3864,77836.5295,75858.028
2025-04-29 16:00:00-04:00,82334.5962,85313.3864,77865.0877,75858.028
2025-04-30 16:00:00-04:00,82437.3717,85419.8803,77892.7174,75884.9455
2025-05-01 16:00:00-04:00,82567.0957,85419.8803,77920.4851,75884.9455
2025-05-02 16:00:00-04:00,82696.0001,85553.2385,77947.9835,75911.7256
2025-05-05 16:00:00-04:00,82825.7793,85553.2385,77975.6229,75911.7256
2025-05-06 16:00:00-04:00,82956.5494,85688.3148,78003.6058,75938.9679
2025-05-07 16:00:00-04:00,82601.8439,85321.9289,78031.5118,75966.1352
2025-05-08 16:00:00-04:00,82731.7464,85456.1091,78059.2404,75993.1298
2025-05-09 16:00:00-04:00,82861.4956,85456.1091,78086.8175,75993.1298
2025-05-12 16:00:00-04:00,82988.1003,85586.6781,78113.322,76018.9237
2025-05-13 16:00:00-04:00,83112.8211,85715.3041,78136.9927,76041.9597
2025-05-14 16:00:00-04:00,82940.793,85537.8894,78136.9927,76041.9597
2025-05-15 16:00:00-04:00,83065.6194,85666.6245,78162.4556,76066.7399
2025-05-16 16:00:00-04:00,82782.3287,85374.4632,77628.0654,75546.6779
2025-05-19 16:00:00-04:00,82905.6799,85501.6768,77652.8738,75570.8211
2025-05-20 16:00:00-04:00,82631.8662,85219.2893,77678.0614,75595.3334
2025-05-21 16:00:00-04:00,82755.4134,85346.7051,77703.2384,75619.8353
2025-05-22 16:00:00-04:00,82880.4641,85475.6715,77728.6758,75644.5907
2025-05-23 16:00:00-04:00,83007.3565,85606.5372,77754.6705,75669.8884
2025-05-27 16:00:00-04:00,83016.3685,85487.0492,77805.6013,75694.753
2025-05-28 16:00:00-04:00,83140.6659,85615.0458,77830.8344,75719.3016
2025-05-29 16:00:00-04:00,83265.331,85743.4211,77853.071,75740.9349
2025-05-30 16:00:00-04:00,82854.0435,85743.4211,77878.3465,75740.9349
2025-06-02 16:00:00-04:00,82978.3242,85743.4211,77903.5798,75740.9349
2025-06-03 16:00:00-04:00,83101.8834,85871.0977,77928.5663,75765.2277
2025-06-04 16:00:00-04:00,82900.992,85871.0977,77953.4183,75765.2277
2025-06-05 16:00:00-04:00,82235.2908,85181.5463,77978.0482,75789.1662
2025-06-06 16:00:00-04:00,82356.96,85307.5745,78002.8374,75813.2595
2025-06-09 16:00:00-04:00,82227.3474,85173.3183,78027.4968,75837.2268
2025-06-10 16:00:00-04:00,82074.2091,85014.6934,78052.0938,75861.1333
2025-06-11 16:00:00-04:00,81715.6988,84643.3388,78076.4762,75884.8313
2025-06-12 16:00:00-04:00,81835.7758,84767.7178,78101.0568,75908.7219
2025-06-13 16:00:00-04:00,81333.1957,84767.7178,77487.7128,75908.7219
2025-06-16 16:00:00-04:00,81199.0267,84627.8832,77512.0417,75932.555
2025-06-17 16:00:00-04:00,80939.958,84357.8746,77536.473,75956.4885
2025-06-18 16:00:00-04:00,81059.4029,84482.3634,77561.0385,75980.5535
2025-06-20 16:00:00-04:00,81179.3556,84607.3814,77585.6877,76004.7003
2025-06-23 16:00:00-04:00,80619.6094,84023.9983,77610.042,76028.5584
2025-06-24 16:00:00-04:00,80737.0767,84023.9983,77634.188,76028.5584
2025-06-25 16:00:00-04:00,80854.4563,84146.1566,77658.1364,76052.0114
2025-06-26 16:00:00-04:00,80971.4141,84267.8759,77681.9532,76075.3357
2025-06-27 16:00:00-04:00,81087.5121,84267.8759,77705.4397,76075.3357
2025-06-30 16:00:00-04:00,80879.4044,84051.6059,77728.8243,76098.2297
2025-07-01 16:00:00-04:00,80610.0331,84051.6059,77752.3743,76098.2297
2025-07-02 16:00:00-04:00,80725.107,84171.5928,77775.9485,76121.3023
2025-07-07 16:00:00-04:00,81107.9421,84451.5904,77816.5479,76138.3673
2025-07-08 16:00:00-04:00,80923.5957,84259.6444,77839.9691,76161.2834
2025-07-09 16:00:00-04:00,81038.3903,84379.1714,77863.2498,76184.062
2025-07-10 16:00:00-04:00,81152.8146,84498.3128,77863.2498,76184.062
2025-07-11 16:00:00-04:00,81267.7014,84498.3128,77886.5375,76184.062
2025-07-14 16:00:00-04:00,81382.7856,84617.9719,77909.8136,76206.8294
2025-07-15 16:00:00-04:00,81497.6419,84737.394,77932.9431,76229.4533
2025-07-16 16:00:00-04:00,81613.5156,84857.874,77956.3132,76252.3126
2025-07-17 16:00:00-04:00,81728.5592,84977.4909,77979.3544,76274.8502
2025-07-18 16:00:00-04:00,81843.4692,85096.9689,78002.3226,76297.3163
2025-07-21 16:00:00-04:00,81490.0243,84729.4735,78025.0641,76319.5607
2025-07-22 16:00:00-04:00,81412.8798,84649.2623,78025.0641,76319.5607
2025-07-23 16:00:00-04:00,81526.6008,84767.5041,77633.1633,75936.2262
2025-07-24 16:00:00-04:00,81389.6657,84625.1255,77655.9157,75958.4813
2025-07-25 16:00:00-04:00,81502.6518,84625.1255,77678.5435,75958.4813
2025-07-28 16:00:00-04:00,81378.8507,84496.5814,77701.1064,75980.5445
2025-07-29 16:00:00-04:00,81491.6068,84496.5814,77723.5492,75980.5445
2025-07-30 16:00:00-04:00,81345.2834,84344.8624,77746.032,76002.5231
2025-07-31 16:00:00-04:00,81458.1362,84461.8766,77768.5057,76024.4928
2025-08-01 16:00:00-04:00,81574.3402,84461.8766,77790.3028,76024.4928
2025-08-04 16:00:00-04:00,81688.999,84580.594,77813.1761,76046.847
2025-08-05 16:00:00-04:00,81803.657,84580.594,77836.013,76046.847
2025-08-06 16:00:00-04:00,81918.5447,84699.3817,77858.905,76069.2128
2025-08-07 16:00:00-04:00,82032.7096,84817.4221,77881.4154,76091.2057
2025-08-08 16:00:00-04:00,82146.7815,84817.4221,77903.7469,76091.2057
2025-08-11 16:00:00-04:00,82008.7548,84674.908,77925.9911,76112.9324
2025-08-12 16:00:00-04:00,82121.9767,84791.8108,77948.1372,76134.5632
2025-08-13 16:00:00-04:00,82234.6753,84908.1733,77970.067,76155.9828
2025-08-14 16:00:00-04:00,82234.3133,84907.7996,77992.019,76177.424
2025-08-15 16:00:00-04:00,82347.3509,85024.5121,77771.5977,75962.1311
2025-08-18 16:00:00-04:00,82168.5875,84839.937,77771.5977,75962.1311
2025-08-19 16:00:00-04:00,81933.3905,84597.0936,77793.963,75983.9761
2025-08-20 16:00:00-04:00,82047.8288,84715.2524,77810.5158,76000.1438
2025-08-21 16:00:00-04:00,81676.0309,84331.3671,77237.8837,75440.8348
2025-08-22 16:00:00-04:00,81772.5914,84431.0668,77251.6589,75454.2895
2025-08-25 16:00:00-04:00,81636.4646,84290.5144,77273.9762,75476.0876
2025-08-26 16:00:00-04:00,81748.9259,84290.5144,77296.3115,75476.0876
2025-08-27 16:00:00-04:00,81861.0232,84406.0968,77318.622,75497.8727
2025-08-28 16:00:00-04:00,81972.857,84521.4075,77340.6882,75519.4193
2025-08-29 16:00:00-04:00,82085.6347,84521.4075,77363.1577,75519.4193
2025-09-02 16:00:00-04:00,80604.1696,83454.6251,76050.2012,74216.2479
2025-09-03 16:00:00-04:00,80391.054,83233.9729,76072.23,74237.7455
2025-09-04 16:00:00-04:00,80200.9697,83233.9729,76094.359,74237.7455
2025-09-05 16:00:00-04:00,80310.5402,83347.687,76116.0732,74258.9299
2025-09-08 16:00:00-04:00,80149.7983,83180.8663,75757.9329,73909.5278
2025-09-09 16:00:00-04:00,79911.8597,82933.9294,75386.7111,73547.3634
2025-09-10 16:00:00-04:00,79698.2426,82712.2339,75408.0596,73568.191
2025-09-11 16:00:00-04:00,79805.9729,82824.0383,75429.2502,73588.8646
2025-09-12 16:00:00-04:00,79642.173,82824.0383,75450.3749,73588.8646
2025-09-15 16:00:00-04:00,79488.244,82663.9595,75471.2459,73609.2207
2025-09-16 16:00:00-04:00,79478.7054,82654.0398,75492.1276,73629.5873
2025-09-17 16:00:00-04:00,79585.5405,82765.1432,75513.1086,73650.0506
2025-09-18 16:00:00-04:00,79691.8023,82875.6504,75533.7228,73670.1562
2025-09-19 16:00:00-04:00,79476.8787,82652.1402,75554.3595,73690.2837
2025-09-22 16:00:00-04:00,79582.6558,82762.1432,75574.8011,73710.221
2025-09-23 16:00:00-04:00,79688.197,82871.901,75595.2168,73730.133
2025-09-24 16:00:00-04:00,79794.6175,82982.5732,75615.8187,73750.2266
2025-09-25 16:00:00-04:00,79901.9255,83094.1683,75636.617,73770.5117
2025-09-26 16:00:00-04:00,79508.784,83094.1683,75657.4827,73770.5117
2025-09-29 16:00:00-04:00,79375.1259,82954.483,75677.8891,73790.4092
2025-09-30 16:00:00-04:00,79194.1069,82954.483,75698.4364,73790.4092
