date,instrument,realized_range_atr,rth_ret_pct,on_ret_pct
2023-05-12,SPY,0.945988,-0.430607,0.3008759
2023-05-15,SPY,0.6417589,0.1940758,0.1506353
2023-05-16,SPY,0.5436688,-0.3957463,-0.2736011
2023-05-17,SPY,1.126214,0.6911101,0.5191956
2023-05-18,SPY,1.123783,1.02658,-0.0626159
2023-05-22,SPY,0.664049,0.04060962,0.0
2023-05-23,SPY,1.053559,-0.7287896,-0.39638
2023-05-24,SPY,0.6997587,-0.3249036,-0.400879
2023-05-25,SPY,0.9011217,-0.01446794,0.8805858
2023-05-26,SPY,1.41878,1.117049,0.1760521
2023-05-31,SPY,0.6899122,-0.09802515,-0.456947
2023-06-01,SPY,1.463007,0.896979,0.05265047
2023-06-06,SPY,0.5621311,0.3069929,-0.08897214
2023-06-07,SPY,0.7654802,-0.4364876,0.09111511
2023-06-08,SPY,0.8499195,0.5812727,0.02344391
2023-06-12,SPY,0.852194,0.6776829,0.22796
2023-06-14,SPY,1.267422,0.03890071,0.0801539
2023-06-15,SPY,1.752288,1.413743,-0.1715541
2023-06-16,SPY,0.9205329,-0.7878993,0.07907817
2023-06-20,SPY,0.7556561,-0.07314286,-0.4460019
2023-06-21,SPY,0.5960307,-0.3071422,-0.2058649
2023-06-22,SPY,0.684262,0.5806585,-0.2184209
2023-06-26,SPY,0.8648844,-0.2796718,-0.1292676
2023-06-27,SPY,1.241528,0.890544,0.2039681
2023-06-28,SPY,0.7280529,0.3126221,-0.261366
2023-06-29,SPY,0.6638401,0.5023858,-0.1077018
2023-07-05,SPY,0.4835587,0.2738052,-0.4438036
2023-07-06,SPY,0.7604195,0.0591716,-0.8417394
2023-07-07,SPY,1.076828,-0.02051796,-0.2319975
2023-07-10,SPY,0.5931645,0.3286021,-0.07524798
2023-07-11,SPY,0.9632525,0.4449489,0.1910567
2023-07-17,SPY,0.758483,0.3852063,-0.03783832
2023-07-18,SPY,1.291438,0.8190899,-0.07541478
2023-07-20,SPY,1.005723,-0.4359697,-0.228471
2023-07-21,SPY,0.5404412,-0.4008811,0.4024946
2023-07-24,SPY,0.669264,0.1742352,0.2720156
2023-07-25,SPY,0.8192327,0.345914,-0.07265522
2023-07-26,SPY,1.013167,0.2244274,-0.2085895
2023-07-28,SPY,0.749385,0.2633196,0.7138279
2023-07-31,SPY,0.5485099,0.06338798,0.1269369
2023-08-01,SPY,0.4698255,0.05041096,-0.3363988
2023-08-02,SPY,1.173821,-0.6993161,-0.6966351
2023-08-04,SPY,1.744392,-0.8653014,0.4166295
2023-08-07,SPY,0.7048055,0.4770716,0.3939034
2023-08-08,SPY,0.9864431,0.1472918,-0.5813051
2023-08-09,SPY,0.9994093,-0.7238307,0.05571031
2023-08-10,SPY,1.638236,-0.4998326,0.5384184
2023-08-14,SPY,0.7994788,0.7804066,-0.2266353
2023-08-15,SPY,0.9171647,-0.7596128,-0.4083819
2023-08-16,SPY,0.9532177,-0.6328542,-0.1016054
2023-08-17,SPY,1.222162,-1.059053,0.3002457
2023-08-21,SPY,0.9866706,0.4136859,0.2359679
2023-08-22,SPY,0.7141233,-0.6575218,0.3892202
2023-08-23,SPY,0.9540694,0.883525,0.2282323
2023-08-24,SPY,1.6986,-1.747403,0.3679209
2023-08-25,SPY,1.243564,0.3009233,0.4028474
2023-08-28,SPY,0.4875908,0.1266395,0.5068527
2023-08-29,SPY,1.37967,1.477565,-0.03161984
2023-09-01,SPY,0.8109167,-0.4149469,0.6039747
2023-09-05,SPY,0.3826464,-0.3349972,-0.09751989
2023-09-06,SPY,1.006578,-0.4839537,-0.1892084
2023-09-07,SPY,0.5883598,0.392679,-0.6969656
2023-09-08,SPY,0.564993,0.1326051,0.01798359
2023-09-11,SPY,0.5196901,0.07364099,0.5835877
2023-09-12,SPY,0.7159288,-0.2147891,-0.3344854
2023-09-13,SPY,0.6120985,0.06947557,0.04708626
2023-09-14,SPY,0.8236016,0.296194,0.5643771
2023-09-15,SPY,1.191545,-0.8320472,-0.7260858
2023-09-18,SPY,0.6207341,0.1422122,-0.08345174
2023-09-19,SPY,0.8767226,0.0,-0.20738
2023-09-20,SPY,1.680224,-1.211657,0.2959048
2023-09-22,SPY,0.992145,-0.4786238,0.2549897
2023-09-26,SPY,1.128085,-0.7411551,-0.7334058
2023-09-27,SPY,1.225428,-0.2107975,0.2512445
2023-09-28,SPY,1.188429,0.7097532,-0.1290928
2023-09-29,SPY,1.259046,-0.9545876,0.7187529
2023-10-02,SPY,0.8411405,0.1593887,-0.1988397
2023-10-03,SPY,1.296073,-0.8116883,-0.5312303
2023-10-04,SPY,0.9159935,0.6160262,0.1114827
2023-10-05,SPY,0.7865379,0.03770561,-0.0753544
2023-10-06,SPY,2.063901,1.784318,-0.5865724
2023-10-09,SPY,1.032339,1.111007,-0.4656144
2023-10-10,SPY,0.8042626,0.3579759,0.1619283
2023-10-11,SPY,0.5908273,0.130809,0.2784554
2023-10-12,SPY,1.112795,-0.7643021,0.1558489
2023-10-13,SPY,1.169415,-0.8501838,0.3551169
2023-10-16,SPY,0.6111963,0.5140499,0.5353418
2023-10-17,SPY,0.9944351,0.7300282,-0.7292909
2023-10-18,SPY,1.056867,-0.9212132,-0.4151186
2023-10-19,SPY,1.212928,-1.035067,0.1580623
2023-10-20,SPY,0.9211303,-1.098927,-0.1313228
2023-10-24,SPY,0.6796279,0.2437293,0.5089664
2023-10-25,SPY,0.824073,-1.035741,-0.4036541
2023-10-27,SPY,0.9251709,-0.8426492,0.3926797
2023-10-30,SPY,0.7720907,0.4860003,0.7061459
2023-10-31,SPY,0.7355352,0.4684685,0.1588104
2023-11-01,SPY,0.8215863,0.8277869,0.2367288
2023-11-06,SPY,0.4127022,0.05281771,0.1771377
2023-11-07,SPY,0.5357098,0.284606,0.0
2023-11-09,SPY,0.9792371,-1.028858,0.2515723
2023-11-10,SPY,1.262223,1.08748,0.4679144
2023-11-13,SPY,0.5606562,0.2276919,-0.3222805
2023-11-16,SPY,0.4807882,0.2226031,-0.1000712
2023-11-17,SPY,0.4305321,0.1332771,-0.008884348
2023-11-21,SPY,0.3644252,0.0264813,-0.2443535
2023-11-27,SPY,0.3822618,-0.0373914,-0.142763
2023-11-28,SPY,0.7637873,0.180573,-0.08141172
2023-11-30,SPY,0.9354303,0.2041847,0.1891731
2023-12-01,SPY,1.260523,0.7394729,-0.1468011
2023-12-04,SPY,0.7640976,0.239245,-0.7623611
2023-12-05,SPY,0.7757029,0.2899315,-0.3087433
2023-12-06,SPY,1.522618,-0.8719156,0.4730618
2023-12-07,SPY,0.8381303,0.3196357,0.4419914
2023-12-08,SPY,1.096853,0.6055571,-0.1745848
2023-12-11,SPY,0.8118557,0.4959648,-0.1064754
2023-12-12,SPY,1.125518,0.5394164,-0.08225286
2023-12-15,SPY,0.5896399,-0.05749574,-0.5105824
2023-12-18,SPY,0.5489204,0.2165835,0.3451729
2023-12-19,SPY,0.6125389,0.5058736,0.1017014
2023-12-20,SPY,2.05213,-1.194294,-0.1937495
2023-12-21,SPY,0.9684281,0.365196,0.5808739
2023-12-22,SPY,0.8593112,-0.02532875,0.2263592
2023-12-26,SPY,0.6155674,0.3227031,0.09922939
2023-12-27,SPY,0.4143062,0.2271628,-0.0462525
2023-12-29,SPY,0.9694421,-0.2434571,-0.04615159
2024-01-02,SPY,0.8294364,0.09317888,-0.6522059
2024-01-03,SPY,0.7552648,-0.3634431,-0.454882
2024-01-04,SPY,0.9656876,-0.2284616,-0.09385866
2024-01-05,SPY,1.04069,0.102687,0.03424071
2024-01-08,SPY,1.677854,1.327982,0.0983074
2024-01-09,SPY,0.8821715,0.4238366,-0.5731142
2024-01-10,SPY,0.8819481,0.5019191,0.06330717
2024-01-11,SPY,1.431763,-0.2471049,0.2035421
2024-01-16,SPY,0.9194419,-0.06733298,-0.2999916
2024-01-17,SPY,0.7615499,0.08900757,-0.6443055
2024-01-18,SPY,1.161441,0.5359215,0.351479
2024-01-19,SPY,1.373109,0.9901612,0.2539403
2024-01-23,SPY,0.4932008,0.1631995,0.1282449
2024-01-25,SPY,0.6835846,0.1046111,0.4388224
2024-01-26,SPY,0.612895,-0.028715,-0.09835461
2024-01-29,SPY,1.037807,0.7361385,0.05539484
2024-01-30,SPY,0.3839824,0.07543016,-0.1526655
2024-01-31,SPY,1.649986,-1.180804,-0.456314
2024-02-01,SPY,1.329945,0.9492365,0.3561962
2024-02-02,SPY,1.642478,0.9660553,0.08585446
2024-02-05,SPY,0.9017455,-0.2228299,-0.1416001
2024-02-06,SPY,0.516622,0.09726444,0.1928738
2024-02-07,SPY,0.7557258,0.3748186,0.4575084
2024-02-08,SPY,0.3445859,0.04416784,0.0
2024-02-12,SPY,0.8412128,-0.04389465,0.0
2024-02-13,SPY,1.3,-0.09907596,-1.279492
2024-02-14,SPY,1.059281,0.3764848,0.5302785
2024-02-15,SPY,0.7469596,0.5387327,0.1504302
2024-02-16,SPY,0.8892491,-0.4246073,-0.07370371
2024-02-20,SPY,0.8444823,-0.1868633,-0.3643571
2024-02-21,SPY,0.7822835,0.345106,-0.2536436
2024-02-26,SPY,0.6193548,-0.4603309,0.0945161
2024-02-27,SPY,0.5282605,0.04539175,0.140319
2024-02-28,SPY,0.4144665,0.1800732,-0.3116801
2024-02-29,SPY,1.000488,0.01771688,0.3417216
2024-03-01,SPY,1.026406,0.7662835,0.1712329
2024-03-04,SPY,0.4649057,0.04686951,-0.1540411
2024-03-05,SPY,1.243442,-0.6114051,-0.3903963
2024-03-06,SPY,0.8110407,-0.1547381,0.6624867
2024-03-07,SPY,0.8327974,0.3450023,0.6454144
2024-03-11,SPY,0.6970525,0.1586773,-0.2442742
2024-03-12,SPY,1.381446,0.6563955,0.4166015
2024-03-13,SPY,0.5683108,-0.2165967,0.05998684
2024-03-14,SPY,1.231637,-0.3888115,0.1918716
2024-03-15,SPY,0.745741,-0.07643762,-0.9185358
2024-03-18,SPY,0.6426576,-0.2295541,0.8257655
2024-03-19,SPY,0.9804938,0.697075,-0.1403892
2024-03-20,SPY,1.069928,0.9073284,0.01745167
2024-03-22,SPY,0.3172529,-0.1742894,-0.0153198
2024-03-25,SPY,0.2628924,-0.007695119,-0.2686057
2024-03-26,SPY,0.678969,-0.4623767,0.2789695
2024-03-27,SPY,0.8141828,0.2875381,0.5512615
2024-03-28,SPY,0.4123612,-0.02866863,0.009557123
2024-04-01,SPY,0.8369967,-0.3149997,0.1414725
2024-04-03,SPY,0.8205906,0.3186805,-0.2081567
2024-04-04,SPY,2.749735,-1.992359,0.7874319
2024-04-05,SPY,1.43941,0.7677655,0.2748163
2024-04-08,SPY,0.5057435,-0.08090303,0.136952
2024-04-09,SPY,1.499707,-0.2228712,0.3392967
2024-04-10,SPY,0.9275457,0.1187903,-1.118771
2024-04-11,SPY,1.645228,0.4518394,0.301486
2024-04-12,SPY,1.411747,-0.6997765,-0.6853282
2024-04-15,SPY,2.216399,-2.054249,0.8182441
2024-04-16,SPY,0.7120618,-0.281216,0.09911785
2024-04-17,SPY,1.165982,-1.094667,0.5084106
2024-04-18,SPY,0.8833561,-0.4920417,0.2876835
2024-04-19,SPY,1.006326,-0.8430623,-0.03002883
2024-04-22,SPY,1.024138,0.369567,0.5493174
2024-04-23,SPY,0.70196,0.7672379,0.4162331
2024-04-24,SPY,0.5952656,-0.2250518,0.1779887
2024-04-25,SPY,1.023432,0.859375,-1.228705
2024-04-26,SPY,0.6280992,0.361353,0.5839242
2024-04-29,SPY,0.5037007,-0.001960515,0.3561169
2024-04-30,SPY,1.124391,-1.305493,-0.2823197
2024-05-01,SPY,1.223016,-0.19548,-0.1294872
2024-05-02,SPY,0.9201331,0.1844872,0.7494754
2024-05-08,SPY,0.4213115,0.3667766,-0.3558031
2024-05-09,SPY,0.5936666,0.547029,0.02900288
2024-05-13,SPY,0.5460233,-0.3119378,0.3263958
2024-05-14,SPY,0.6383602,0.4395309,0.01919717
2024-05-16,SPY,0.5972851,-0.220813,0.01510061
2024-05-17,SPY,0.461062,0.1323877,0.01134881
2024-05-20,SPY,0.5157611,0.08496818,0.03022004
2024-05-21,SPY,0.5771733,0.3835037,-0.1377203
2024-05-22,SPY,0.9927774,-0.1620532,-0.1260915
2024-05-24,SPY,0.9195852,0.3069228,0.3536391
2024-05-28,SPY,0.9409904,-0.07544181,0.1454367
2024-05-29,SPY,0.5208675,0.06847491,-0.7681999
2024-05-31,SPY,2.326757,0.7103982,0.1990012
2024-06-03,SPY,1.534811,-0.2287291,0.3109771
2024-06-04,SPY,0.904061,0.3646931,-0.2519894
2024-06-05,SPY,1.259479,0.7366795,0.4485323
2024-06-07,SPY,0.9338354,0.05808507,-0.1795534
2024-06-10,SPY,0.7101525,0.4538294,-0.1441921
2024-06-11,SPY,1.01751,0.5354903,-0.2930964
2024-06-13,SPY,0.70543,-0.1270391,0.3288015
2024-06-14,SPY,0.5940736,0.3587013,-0.2968015
2024-06-17,SPY,1.398768,0.9204774,-0.1234386
2024-06-18,SPY,0.3638396,0.2449054,0.009139097
2024-06-21,SPY,0.5282255,0.03306818,-0.488117
2024-06-24,SPY,0.9428125,-0.3085853,-0.01652862
2024-06-25,SPY,0.6248986,0.1525735,0.2321554
2024-06-26,SPY,0.7445571,0.3439776,-0.2184168
2024-06-27,SPY,0.5677001,0.1796879,-0.02199776
2024-06-28,SPY,1.808205,-0.5355021,0.1427604
2024-07-01,SPY,0.7885341,-0.0494859,0.2554114
2024-07-02,SPY,1.258955,0.9729272,-0.2970624
2024-07-10,SPY,1.354346,0.7520686,0.2356878
2024-07-12,SPY,1.625145,0.4124155,0.2174382
2024-07-15,SPY,1.22695,-0.07829599,0.3535777
2024-07-16,SPY,0.7104825,0.3481968,0.2439763
2024-07-17,SPY,0.89093,-0.3489059,-1.056899
2024-07-18,SPY,1.923648,-1.052745,0.2872841
2024-07-19,SPY,1.183261,-0.6227033,-0.04161691
2024-07-22,SPY,0.8291082,0.2947452,0.7340753
2024-07-23,SPY,0.6481916,-0.140652,-0.01622645
2024-07-24,SPY,1.708422,-1.388357,-0.8902452
2024-07-25,SPY,1.688985,-0.5375748,0.01662879
2024-07-26,SPY,0.8954586,0.38536,0.7317843
2024-07-29,SPY,0.6336365,-0.2344151,0.29388
2024-07-30,SPY,1.257288,-0.7689491,0.2643366
2024-07-31,SPY,0.8201069,0.3296903,1.291513
2024-08-01,SPY,2.03526,-1.728319,0.3177139
2024-08-06,SPY,1.160528,0.5255862,0.3942943
2024-08-07,SPY,1.291999,-1.876726,1.231447
2024-08-08,SPY,0.875753,1.271017,1.027648
2024-08-09,SPY,0.5282767,0.6002152,-0.1582964
2024-08-12,SPY,0.4229876,-0.1759608,0.2288974
2024-08-14,SPY,0.4352991,0.1639465,0.1512803
2024-08-16,SPY,0.3516718,0.5478061,-0.3218399
2024-08-21,SPY,0.4167753,0.1572159,0.1861464
2024-08-23,SPY,0.6692116,0.4610848,0.598684
2024-08-27,SPY,0.5382401,0.3807447,-0.242515
2024-08-28,SPY,1.057721,-0.5132043,-0.06766864
2024-08-29,SPY,1.106665,-0.3444706,0.354648
2024-08-30,SPY,1.202464,0.5243072,0.4280469
2024-09-03,SPY,1.87431,-1.48817,-0.5783423
2024-09-04,SPY,0.7783433,0.1326742,-0.3369077
2024-09-05,SPY,1.044041,-0.2251067,-0.01815047
2024-09-06,SPY,1.960759,-1.731287,0.04912574
2024-09-09,SPY,0.7396338,0.3139343,0.8031683
2024-09-10,SPY,0.8288139,0.08754172,0.3477242
2024-09-11,SPY,2.179997,1.038781,-0.01275533
2024-09-12,SPY,0.8442083,0.7460132,0.0955954
2024-09-16,SPY,0.4253869,0.1958201,-0.04804185
2024-09-18,SPY,1.029897,-0.4097852,0.1136626
2024-09-20,SPY,0.5150543,0.06163057,-0.5394234
2024-09-23,SPY,0.2811853,0.04917543,0.2006159
2024-09-24,SPY,0.5297145,0.1314521,0.1544754
2024-09-25,SPY,0.4261927,-0.2013341,-0.01925433
2024-09-27,SPY,0.6093615,-0.3400649,0.1957016
2024-09-30,SPY,1.059141,0.5802437,-0.1784871
2024-10-01,SPY,1.245483,-0.8439996,-0.05228667
2024-10-03,SPY,0.8131528,0.06167727,-0.2443483
2024-10-04,SPY,0.9871975,0.1030766,0.8048325
2024-10-07,SPY,0.9663958,-0.6126378,-0.293204
2024-10-08,SPY,0.7606143,0.4715327,0.4719972
2024-10-09,SPY,0.9551765,0.6891258,0.003489366
2024-10-10,SPY,0.6160727,0.04514908,-0.2200506
2024-10-11,SPY,0.9275131,0.6162873,-0.01735719
2024-10-15,SPY,1.258968,-0.8363692,0.05989869
2024-10-16,SPY,0.7317271,0.4311832,0.003449584
2024-10-17,SPY,0.7581642,-0.6177791,0.6302593
2024-10-18,SPY,0.5309396,0.09931337,0.2850519
2024-10-21,SPY,0.8375932,-0.0479526,-0.1163208
2024-10-22,SPY,0.8657318,0.3751248,-0.4266402
2024-10-23,SPY,1.538951,-0.5762549,-0.3394363
2024-10-24,SPY,0.6906328,-0.1361999,0.3529473
2024-10-25,SPY,1.296069,-0.4367413,0.4039776
2024-10-28,SPY,0.4354302,-0.2884071,0.5992678
2024-10-29,SPY,0.9470327,0.3207394,-0.158394
2024-10-30,SPY,0.8617819,-0.2407939,-0.06188012
2024-10-31,SPY,1.512739,-1.214322,-0.7551594
2024-11-01,SPY,0.9358696,-0.04900931,0.4712999
2024-11-04,SPY,0.8607324,-0.2276269,0.01225834
2024-11-05,SPY,1.186067,1.031867,0.1754971
2024-11-08,SPY,0.5401078,0.3337806,0.09905811
2024-11-11,SPY,0.4927875,-0.186704,0.2825189
2024-11-12,SPY,0.7723051,-0.3039818,-0.006680473
2024-11-13,SPY,0.7047451,-0.02845855,0.07706483
2024-11-14,SPY,0.8437774,-0.6629723,0.02009411
2024-11-15,SPY,1.047907,-0.6816216,-0.6033538
2024-11-18,SPY,0.6386536,0.3258051,0.08365344
2024-11-19,SPY,1.091707,0.95085,-0.5797841
2024-11-20,SPY,0.9233418,0.03049194,0.003388108
2024-11-21,SPY,1.22219,0.0471865,0.4894157
2024-11-22,SPY,0.4711882,0.3150057,-0.005053312
2024-11-26,SPY,0.534708,0.305601,0.2158887
2024-11-27,SPY,0.6741968,-0.2797622,-0.02330808
2024-12-02,SPY,0.3540386,0.1011575,0.07800183
2024-12-03,SPY,0.3527838,0.08452105,-0.03810281
2024-12-05,SPY,0.4502773,-0.1514204,-0.01316526
2024-12-06,SPY,0.4439975,0.07079588,0.1186826
2024-12-09,SPY,0.9193885,-0.5035048,-0.01151676
2024-12-10,SPY,0.8685774,-0.4294681,0.1190712
2024-12-11,SPY,0.7630918,0.2789838,0.4927007
2024-12-12,SPY,0.7439677,-0.380786,-0.1349883
2024-12-13,SPY,1.229254,-0.3578614,0.3392186
2024-12-16,SPY,0.7146139,0.130363,0.2962546
2024-12-17,SPY,0.6623593,0.01158518,-0.4235403
2024-12-18,SPY,5.97213,-2.933775,-0.0479902
2024-12-19,SPY,1.53929,-0.9012056,0.8784199
2024-12-23,SPY,1.32416,0.6379882,-0.03890721
2024-12-26,SPY,0.6890907,0.3219833,-0.314319
2024-12-27,SPY,1.069088,-0.4167364,-0.6385739
2024-12-30,SPY,1.030683,0.05443103,-1.194938
2024-12-31,SPY,0.8119566,-0.6576717,0.2958077
2025-01-02,SPY,1.365258,-0.804235,0.5630631
2025-01-03,SPY,0.754002,0.7540169,0.4926108
2025-01-06,SPY,0.7174654,-0.1459168,0.723034
2025-01-07,SPY,1.255816,-1.466379,0.3409702
2025-01-08,SPY,0.5791056,0.1222888,0.02378404
2025-01-10,SPY,0.7887775,-0.9064527,-0.6259648
2025-01-14,SPY,0.7705997,-0.3679365,0.5074047
2025-01-15,SPY,0.5891597,0.4252291,1.387863
2025-01-16,SPY,0.4100895,-0.4157479,0.2243665
2025-01-17,SPY,0.4624532,0.1105676,0.8924346
2025-01-23,SPY,0.5590748,0.6487075,-0.102236
2025-01-27,SPY,0.7265067,0.7717139,-2.169515
2025-01-28,SPY,1.107075,0.6644131,0.1935365
2025-01-29,SPY,0.6669577,-0.3064639,-0.1422616
2025-01-30,SPY,0.8437805,0.170527,0.3655639
2025-01-31,SPY,1.274157,-0.9284562,0.3999736
2025-02-04,SPY,0.6956263,0.6624067,0.008364421
2025-02-05,SPY,0.8129852,0.5960309,-0.189438
2025-02-06,SPY,0.5738197,0.06436387,0.2830095
2025-02-07,SPY,1.20406,-0.9986322,0.084114
2025-02-10,SPY,0.4098797,0.1407285,0.5376434
2025-02-11,SPY,0.5138442,0.46639,-0.3885261
2025-02-12,SPY,0.9177829,0.6841772,-0.9994879
2025-02-13,SPY,0.9974574,0.8768592,0.1773402
2025-02-18,SPY,0.506211,0.1031333,0.1902575
2025-02-19,SPY,0.6365607,0.4737394,-0.2371257
2025-02-20,SPY,0.8213947,-0.1847885,-0.2316741
2025-02-21,SPY,1.906074,-1.687861,-0.02293653
2025-02-24,SPY,1.127459,-0.7923851,0.340034
2025-02-26,SPY,1.354356,-0.2483138,0.2995423
2025-02-27,SPY,2.295701,-1.972119,0.3834898
2025-02-28,SPY,1.887468,1.470362,0.08888129
2025-03-03,SPY,2.561611,-2.070088,0.3248174
2025-03-05,SPY,1.39459,1.1151,-0.03987103
2025-03-06,SPY,1.145605,-0.479608,-1.301753
2025-03-07,SPY,1.27717,0.8846147,-0.3212795
2025-03-10,SPY,1.405448,-1.228086,-1.453327
2025-03-11,SPY,1.077061,-0.632753,-0.1997931
2025-03-12,SPY,0.800073,-0.5958522,1.133257
2025-03-13,SPY,0.7850545,-1.267681,-0.06620502
2025-03-14,SPY,0.7002946,1.206618,0.8487179
2025-03-17,SPY,0.5965854,0.7872477,-0.01599119
2025-03-18,SPY,0.4865143,-0.665746,-0.4178789
2025-03-19,SPY,0.759566,0.7604157,0.3261916
2025-03-20,SPY,0.6627495,0.3869983,-0.6735669
2025-03-21,SPY,0.5862246,0.8133279,-1.071637
2025-03-25,SPY,0.2498058,0.03476689,0.2055463
2025-03-26,SPY,0.8878747,-1.147447,-0.04691899
2025-03-27,SPY,0.5983681,-0.01586826,-0.2497406
2025-03-28,SPY,1.176497,-1.736578,-0.2821471
2025-04-01,SPY,1.022196,0.6260314,-0.3414434
2025-04-02,SPY,1.392831,1.715315,-1.064228
2025-04-08,SPY,2.472721,-4.888889,3.493398
2025-04-09,SPY,3.401325,11.1692,-0.6002256
2025-04-10,SPY,1.223673,-1.405856,-3.018483
2025-04-11,SPY,0.7413035,2.068359,-0.2783179
2025-04-14,SPY,0.4658247,-0.8970588,1.884107
2025-04-15,SPY,0.2801091,-0.3706381,0.09088886
2025-04-16,SPY,0.6510912,-1.143416,-1.09187
2025-04-17,SPY,0.307935,-0.2066351,0.3500361
2025-04-21,SPY,0.570593,-1.387423,-1.00682
2025-04-22,SPY,0.4300457,1.374736,1.210399
2025-04-23,SPY,0.4770544,-0.9197061,2.492176
2025-04-24,SPY,0.4879037,1.849989,0.2502708
2025-04-25,SPY,0.3169177,0.7225301,0.0
2025-04-29,SPY,0.3594775,0.9819103,-0.3485522
2025-04-30,SPY,0.8788869,1.271047,-1.215904
2025-05-05,SPY,0.4282007,0.1831176,-0.7551697
2025-05-06,SPY,0.5690184,0.1631146,-0.9973204
2025-05-07,SPY,0.6905689,0.1838892,0.2362205
2025-05-08,SPY,0.8199163,-0.04245533,0.7395527
2025-05-09,SPY,0.439953,-0.3654596,0.2389127
2025-05-14,SPY,0.3780209,-0.04082813,0.1687002
2025-05-15,SPY,0.6920287,0.8316399,-0.3403734
2025-05-16,SPY,0.6230993,0.5074425,0.125326
2025-05-19,SPY,0.9168022,1.140885,-1.019859
2025-05-20,SPY,0.5423936,-0.04552199,-0.2908296
2025-05-21,SPY,1.440222,-0.9583687,-0.7337438
2025-05-22,SPY,0.6806426,0.07551703,-0.03602924
2025-05-27,SPY,0.9346371,0.8547446,1.213932
2025-05-28,SPY,0.7380202,-0.6407222,0.06258987
2025-05-29,SPY,0.9285581,-0.5192791,0.9187892
2025-05-30,SPY,1.043994,0.08320598,-0.1948987
2025-06-02,SPY,0.9895541,0.8438962,-0.2782538
2025-06-03,SPY,0.7466858,0.6245885,-0.0539893
2025-06-05,SPY,1.161364,-0.7680209,0.2869465
2025-06-09,SPY,0.3849948,-0.005002418,0.09513636
2025-06-10,SPY,0.6409198,0.4731441,0.09338314
2025-06-11,SPY,0.8533615,-0.4601582,0.1757644
2025-06-12,SPY,0.659559,0.625,-0.2261541
2025-06-13,SPY,1.00141,-0.2522932,-0.8679089
2025-06-16,SPY,0.6513449,0.3897791,0.559464
2025-06-17,SPY,0.8204643,-0.4398754,-0.4164731
2025-06-18,SPY,0.7845219,-0.1687693,0.1539672
2025-06-20,SPY,1.118165,-0.7001186,0.1724022
2025-06-23,SPY,1.491492,0.8621559,0.1245204
2025-06-30,SPY,0.7311344,0.06802391,0.4098161
2025-07-01,SPY,0.56453,0.214171,-0.2460144
2025-07-02,SPY,0.6704348,0.511915,-0.05828544
2025-07-07,SPY,1.072155,-0.4219409,-0.3246234
2025-07-08,SPY,0.4549978,-0.168976,0.1143907
2025-07-09,SPY,0.7136629,0.2135757,0.3852726
2025-07-10,SPY,0.7381034,0.257926,0.02403615
2025-07-11,SPY,0.6424957,0.136487,-0.4873606
2025-07-14,SPY,0.6716792,0.258344,-0.06734871
2025-07-15,SPY,1.254978,-0.8636624,0.4401338
2025-07-16,SPY,1.490979,0.07374631,0.2603916
2025-07-17,SPY,0.8901612,0.579738,0.03203999
2025-07-22,SPY,0.7699214,-0.03020428,0.04453139
2025-07-23,SPY,1.003359,0.4243662,0.4245778
2025-07-25,SPY,0.6349391,0.3117521,0.110337
2025-07-28,SPY,0.6225,-0.08627586,0.06121488
2025-07-30,SPY,1.536203,-0.2421384,0.1164877
2025-07-31,SPY,2.187462,-1.168009,0.802257
2025-08-04,SPY,1.089276,0.8790577,0.6353342
2025-08-05,SPY,1.023335,-0.6014847,0.09506155
2025-08-06,SPY,0.9917951,0.5865615,0.1783525
2025-08-07,SPY,1.442163,-0.623998,0.5436329
2025-08-08,SPY,0.6726209,0.4888973,0.2894425
2025-08-11,SPY,0.7269866,-0.2400188,0.04237421
2025-08-12,SPY,1.016352,0.6988076,0.3632532
2025-08-14,SPY,0.5312048,0.3329133,-0.3225356
2025-08-15,SPY,0.5773363,-0.3962848,0.1628033
2025-08-18,SPY,0.2891044,0.06844414,-0.09014049
2025-08-19,SPY,0.9251101,-0.5115845,-0.03108969
2025-08-20,SPY,1.110139,-0.195508,-0.07033338
2025-08-21,SPY,0.7051399,-0.1100196,-0.2914858
2025-08-22,SPY,1.749882,1.190178,0.3414366
2025-08-25,SPY,0.5442123,-0.2375776,-0.2030032
2025-08-26,SPY,0.7580568,0.4718671,-0.05292076
2025-08-27,SPY,0.5778059,0.3258188,-0.0976502
2025-08-28,SPY,0.8738786,0.2580147,0.09588173
2025-08-29,SPY,1.011141,-0.3768398,-0.2203661
2025-09-02,SPY,1.171487,0.4345098,-1.170452
2025-09-03,SPY,0.7525263,0.1664929,0.3748419
2025-09-04,SPY,1.122872,0.729338,0.1056327
2025-09-08,SPY,0.4676559,0.03700335,0.208578
2025-09-09,SPY,0.6472496,0.2049307,0.02620101
2025-09-11,SPY,0.8968174,0.5335249,0.295917
2025-09-12,SPY,0.4080448,-0.03193334,-0.001520612
2025-09-16,SPY,0.5288086,-0.2146896,0.07716633
2025-09-17,SPY,1.560358,-0.1348342,0.01060606
2025-09-18,SPY,0.9069226,0.05287728,0.4141509
2025-09-19,SPY,0.8081199,0.2007941,0.01660979
2025-09-22,SPY,1.012215,0.6976533,-0.2229923
2025-09-23,SPY,1.140339,-0.5264579,-0.01799532
2025-09-24,SPY,1.026701,-0.5131601,0.1960163
