0,es_base,es_filt,nq_base,nq_filt
2024-01-18 16:00:00-05:00,70452.3164,71846.6115,75522.3829,72443.9226
2024-01-19 16:00:00-05:00,70571.7746,71968.4339,75702.4785,72616.6771
2024-01-22 16:00:00-05:00,70559.6918,71956.1119,75884.1437,72790.9372
2024-01-23 16:00:00-05:00,70366.2847,71758.8772,76003.6188,72905.5423
2024-01-24 16:00:00-05:00,70157.2618,71545.7175,76150.6114,73046.5431
2024-01-25 16:00:00-05:00,69894.9492,71278.2136,75745.4411,72657.8885
2024-01-26 16:00:00-05:00,69656.7381,71278.2136,75933.737,72657.8885
2024-01-29 16:00:00-05:00,69459.5413,71076.4265,76053.543,72772.5261
2024-01-30 16:00:00-05:00,69290.5573,71076.4265,76176.8402,72772.5261
2024-01-31 16:00:00-05:00,69378.9217,71167.0683,76345.8042,72933.9391
2024-02-01 16:00:00-05:00,69555.1657,71167.0683,76604.3673,72933.9391
2024-02-02 16:00:00-05:00,69687.2299,71302.1931,76826.0408,73144.9913
2024-02-05 16:00:00-05:00,69823.4216,71302.1931,77001.3844,73144.9913
2024-02-06 16:00:00-05:00,69575.6321,71049.1557,77171.5103,73306.597
2024-02-07 16:00:00-05:00,69692.1273,71168.1181,77359.8279,73485.4833
2024-02-08 16:00:00-05:00,69513.3923,70985.5978,77488.0615,73607.2946
2024-02-09 16:00:00-05:00,69580.2117,70985.5978,77602.4606,73607.2946
2024-02-12 16:00:00-05:00,69451.34,70854.1231,77693.5257,73693.6715
2024-02-13 16:00:00-05:00,69162.2864,70559.2312,77177.607,73204.3136
2024-02-14 16:00:00-05:00,68857.1485,70247.9301,76718.4429,72768.7883
2024-02-15 16:00:00-05:00,68959.8048,70352.6599,76316.1746,72387.2298
2024-02-16 16:00:00-05:00,68724.7882,70112.8964,76337.1064,72407.084
2024-02-20 16:00:00-05:00,68835.4425,70225.7857,76496.3554,72558.1345
2024-02-21 16:00:00-05:00,68604.3197,69989.9947,76080.2744,72163.4743
2024-02-22 16:00:00-05:00,68744.3614,70132.8649,76319.6872,72390.5615
2024-02-23 16:00:00-05:00,68863.0845,70132.8649,76502.1309,72390.5615
2024-02-26 16:00:00-05:00,68948.4357,70219.7899,76502.1309,72390.5615
2024-02-27 16:00:00-05:00,68772.0582,70219.7899,76194.0957,72390.5615
2024-02-28 16:00:00-05:00,68852.3307,70301.7522,75898.8575,72110.0614
2024-02-29 16:00:00-05:00,68952.449,70403.9781,76062.2612,72265.3081
2024-03-01 16:00:00-05:00,69057.2305,70403.9781,76222.6748,72265.3081
2024-03-04 16:00:00-05:00,69129.6938,70477.8546,75986.9489,72041.8207
2024-03-05 16:00:00-05:00,69231.0526,70477.8546,76165.0482,72041.8207
2024-03-06 16:00:00-05:00,68931.8774,70173.2915,75693.6115,71595.9054
2024-03-07 16:00:00-05:00,69093.1587,70337.4774,75936.3769,71825.5286
2024-03-08 16:00:00-05:00,68859.4827,70337.4774,75586.6947,71825.5286
2024-03-11 16:00:00-04:00,68537.9516,70009.045,75445.3605,71691.2271
2024-03-12 16:00:00-04:00,68679.8318,70153.9704,75672.1643,71906.7452
2024-03-13 16:00:00-04:00,68486.6572,69956.6496,75857.5675,72082.9228
2024-03-14 16:00:00-04:00,68602.9164,70075.4041,75456.3334,71701.654
2024-03-15 16:00:00-04:00,68508.5369,69978.9989,75674.4789,71908.9447
2024-03-18 16:00:00-04:00,68198.3448,69662.1489,75166.9764,71426.6953
2024-03-19 16:00:00-04:00,68300.2098,69766.2003,75342.9075,71593.8721
2024-03-20 16:00:00-04:00,68114.153,69576.15,75491.6781,71735.2399
2024-03-21 16:00:00-04:00,67890.0651,69347.2523,75643.6115,71879.6132
2024-03-22 16:00:00-04:00,67878.711,69335.6545,75788.5571,72017.3464
2024-03-25 16:00:00-04:00,67767.8163,69222.3796,75954.6099,72175.1364
2024-03-26 16:00:00-04:00,67813.7514,69222.3796,76080.7141,72175.1364
2024-03-27 16:00:00-04:00,67617.9088,69022.469,75739.8898,71851.8082
2024-03-28 16:00:00-04:00,67683.9486,69089.8805,75515.6338,71639.0643
2024-04-01 16:00:00-04:00,67767.4673,69089.8805,75679.0733,71639.0643
2024-04-02 16:00:00-04:00,67507.1158,68824.4485,75266.8721,71248.8679
2024-04-03 16:00:00-04:00,67593.5894,68824.4485,75416.3453,71248.8679
2024-04-04 16:00:00-04:00,67685.5948,68918.1293,75577.2219,71400.8545
2024-04-05 16:00:00-04:00,67846.5106,69081.9753,75803.4332,71614.5654
2024-04-08 16:00:00-04:00,67738.4431,68971.9399,75617.6388,71439.0379
2024-04-09 16:00:00-04:00,67851.0954,69086.6436,75791.0259,71602.8438
2024-04-10 16:00:00-04:00,67761.5814,68995.4996,75791.0259,71602.8438
2024-04-11 16:00:00-04:00,67366.8724,68593.603,75298.9588,71137.9681
2024-04-12 16:00:00-04:00,67518.8219,68593.603,75502.1351,71137.9681
2024-04-15 16:00:00-04:00,67700.4007,68778.0722,75728.0242,71350.8003
2024-04-16 16:00:00-04:00,67374.6829,68447.1696,75946.795,71556.9257
2024-04-17 16:00:00-04:00,67578.2362,68653.9631,76190.6868,71786.7202
2024-04-18 16:00:00-04:00,67200.3736,68270.0855,75664.9015,71291.3262
2024-04-19 16:00:00-04:00,67361.2611,68433.5341,75895.6475,71508.7346
2024-04-22 16:00:00-04:00,66985.6357,68051.9294,75316.6017,70963.1589
2024-04-23 16:00:00-04:00,67137.7033,68206.4177,75542.8617,71176.3405
2024-04-24 16:00:00-04:00,67247.2377,68317.6957,75736.0735,71358.3844
2024-04-25 16:00:00-04:00,67417.339,68490.5047,75997.8207,71605.002
2024-04-26 16:00:00-04:00,67320.6498,68490.5047,76254.3424,71605.002
2024-04-29 16:00:00-04:00,67115.2218,68281.5068,76254.3424,71605.002
2024-04-30 16:00:00-04:00,67239.2526,68281.5068,76441.4998,71605.002
2024-05-01 16:00:00-04:00,66972.7697,68281.5068,76653.3652,71605.002
2024-05-02 16:00:00-04:00,66433.3886,67731.5856,75878.0132,70880.7145
2024-05-03 16:00:00-04:00,66150.3904,67731.5856,75465.2845,70880.7145
2024-05-06 16:00:00-04:00,66264.1911,67848.1064,75595.6772,71003.1857
2024-05-07 16:00:00-04:00,66087.6229,67667.3177,75327.8195,70751.6005
2024-05-08 16:00:00-04:00,66169.2466,67750.8925,75463.6365,70879.1666
2024-05-09 16:00:00-04:00,66240.3282,67823.6731,75475.3004,70890.1219
2024-05-10 16:00:00-04:00,66320.7037,67823.6731,75614.3607,70890.1219
2024-05-13 16:00:00-04:00,66387.2845,67891.7628,75614.3607,70890.1219
2024-05-14 16:00:00-04:00,66229.9955,67730.9092,75351.1367,70643.3437
2024-05-15 16:00:00-04:00,66326.5028,67829.6036,75489.8999,70773.4372
2024-05-16 16:00:00-04:00,66391.7629,67896.3426,75583.1867,70860.8956
2024-05-17 16:00:00-04:00,66245.0177,67746.2718,75347.1707,70639.6255
2024-05-20 16:00:00-04:00,66084.8084,67582.4318,75456.5568,70742.1774
2024-05-21 16:00:00-04:00,66146.2261,67645.2414,75566.5428,70845.2916
2024-05-22 16:00:00-04:00,66025.0773,67521.3471,75372.5282,70663.3987
2024-05-23 16:00:00-04:00,65740.0577,67229.8684,74938.0982,70256.1111
2024-05-24 16:00:00-04:00,65868.7357,67361.4626,75130.5602,70436.5484
2024-05-28 16:00:00-04:00,66000.3326,67430.642,74968.1835,70524.5821
2024-05-29 16:00:00-04:00,65933.1747,67362.0287,74793.1658,70359.9382
2024-05-30 16:00:00-04:00,66038.8424,67469.9864,74959.0927,70516.0301
2024-05-31 16:00:00-04:00,66154.5659,67469.9864,75133.9905,70516.0301
2024-06-03 16:00:00-04:00,66295.9885,67469.9864,75375.7161,70516.0301
2024-06-04 16:00:00-04:00,66438.1162,67614.6309,74917.7521,70087.5923
2024-06-05 16:00:00-04:00,66144.3655,67614.6309,75124.8573,70087.5923
2024-06-06 16:00:00-04:00,66218.7345,67690.653,75124.8573,70087.5923
2024-06-07 16:00:00-04:00,66304.2672,67778.0869,74842.1814,69823.8703
2024-06-10 16:00:00-04:00,66409.5323,67885.6918,74997.2911,69968.5796
2024-06-11 16:00:00-04:00,66509.4224,67987.8023,75137.6715,70099.5473
2024-06-12 16:00:00-04:00,66246.2796,67718.8103,75303.761,70254.5002
2024-06-13 16:00:00-04:00,66384.8045,67860.4144,75523.6531,70459.6481
2024-06-14 16:00:00-04:00,66147.7113,67860.4144,75659.267,70459.6481
2024-06-17 16:00:00-04:00,66237.119,67952.137,75787.5007,70579.069
2024-06-18 16:00:00-04:00,66062.6013,67773.1007,75638.3518,70440.1703
2024-06-20 16:00:00-04:00,66003.1612,67712.1215,75725.9565,70521.7544
2024-06-21 16:00:00-04:00,65779.4323,67482.5998,75361.5362,70182.3785
2024-06-24 16:00:00-04:00,65565.3446,67262.969,75028.3643,69872.1036
2024-06-25 16:00:00-04:00,65374.6331,67262.969,75199.0893,69872.1036
2024-06-26 16:00:00-04:00,65459.5901,67350.3799,74894.073,69588.6942
2024-06-27 16:00:00-04:00,65277.2391,67162.7618,74529.0792,69249.556
2024-06-28 16:00:00-04:00,65072.7725,67162.7618,74197.1315,69249.556
2024-07-01 16:00:00-04:00,64792.5808,67162.7618,73754.233,69249.556
2024-07-02 16:00:00-04:00,64894.3323,67268.2355,73936.2916,69420.4951
2024-07-03 16:00:00-04:00,64967.6175,67268.2355,74071.0065,69420.4951
2024-07-05 16:00:00-04:00,64948.6157,67248.5609,73928.1418,69286.6
2024-07-08 16:00:00-04:00,65005.0693,67307.0135,73936.266,69294.2142
2024-07-09 16:00:00-04:00,65020.3457,67322.8309,74064.0228,69413.9498
2024-07-10 16:00:00-04:00,65078.0258,67382.5535,73811.1646,69176.9672
2024-07-11 16:00:00-04:00,65140.1896,67446.9187,73937.2567,69295.1427
2024-07-12 16:00:00-04:00,65247.1684,67446.9187,74124.589,69295.1427
2024-07-15 16:00:00-04:00,65351.8014,67555.0793,74310.9575,69469.3687
2024-07-16 16:00:00-04:00,65101.7924,67296.6415,73950.4653,69132.3637
2024-07-17 16:00:00-04:00,65237.3527,67436.7721,74205.6788,69370.9493
2024-07-18 16:00:00-04:00,64991.788,67182.9284,74450.8412,69600.1386
2024-07-19 16:00:00-04:00,65145.7575,67342.0889,74735.0421,69865.8229
2024-07-22 16:00:00-04:00,64784.972,66969.1397,74133.0374,69303.0407
2024-07-23 16:00:00-04:00,64548.8538,66725.0611,73704.6407,68902.5553
2024-07-24 16:00:00-04:00,64694.6019,66875.723,73953.5554,69135.2524
2024-07-25 16:00:00-04:00,64390.6751,66561.5495,73369.1873,68588.9578
2024-07-26 16:00:00-04:00,64599.5072,66561.5495,73679.5212,68588.9578
2024-07-29 16:00:00-04:00,64768.0606,66735.2223,73050.3791,68003.2835
2024-07-30 16:00:00-04:00,64900.4026,66735.2223,73281.531,68003.2835
2024-07-31 16:00:00-04:00,65076.77,66916.5758,73598.871,68297.7665
2024-08-01 16:00:00-04:00,65283.6619,66916.5758,73923.3944,68297.7665
2024-08-02 16:00:00-04:00,64897.2125,66520.4603,73418.9293,67831.6916
2024-08-05 16:00:00-04:00,65216.2048,66520.4603,73781.3238,67831.6916
2024-08-06 16:00:00-04:00,65531.0256,66841.5772,74144.0212,68165.1416
2024-08-07 16:00:00-04:00,65778.2824,67093.7788,74507.2445,68499.075
2024-08-08 16:00:00-04:00,66061.4593,67382.619,74872.2443,68834.6417
2024-08-09 16:00:00-04:00,66269.9076,67382.619,75191.3997,68834.6417
2024-08-12 16:00:00-04:00,65911.3464,67018.0373,75451.6162,69072.8592
2024-08-13 16:00:00-04:00,66059.3303,67168.506,75685.2293,69286.7225
2024-08-14 16:00:00-04:00,66167.0409,67278.0251,75886.1862,69470.6903
2024-08-15 16:00:00-04:00,66323.3606,67436.9696,76143.8336,69706.5559
2024-08-16 16:00:00-04:00,66421.4829,67536.7393,76316.0606,69864.2227
2024-08-19 16:00:00-04:00,66509.0868,67625.8142,76478.7947,70013.1991
2024-08-20 16:00:00-04:00,66311.2155,67424.6205,76106.6646,69672.5292
2024-08-21 16:00:00-04:00,66077.9389,67187.427,75738.3961,69335.3945
2024-08-22 16:00:00-04:00,66202.2217,67313.7966,75938.6507,69518.7194
2024-08-23 16:00:00-04:00,65850.6776,66956.3499,75372.7363,69000.648
2024-08-26 16:00:00-04:00,65999.2283,67107.3948,75611.744,69219.4497
2024-08-27 16:00:00-04:00,66041.0462,67107.3948,75825.4762,69219.4497
2024-08-28 16:00:00-04:00,66122.9896,67190.6613,76000.0376,69378.803
2024-08-29 16:00:00-04:00,66267.7076,67337.7161,75452.8483,68879.2856
2024-08-30 16:00:00-04:00,66428.0786,67337.7161,75749.8313,68879.2856
2024-09-03 16:00:00-04:00,66875.6566,67660.1311,76434.914,69305.8697
2024-09-04 16:00:00-04:00,66528.5222,67308.9246,76702.9515,69548.9075
2024-09-05 16:00:00-04:00,66204.5512,67308.9246,76126.3256,69548.9075
2024-09-06 16:00:00-04:00,66378.326,67485.5982,76427.6051,69824.156
2024-09-09 16:00:00-04:00,65997.1976,67098.1121,75850.596,69297.0013
2024-09-10 16:00:00-04:00,66137.4076,67240.6609,76096.927,69522.0489
2024-09-11 16:00:00-04:00,66282.2713,67387.9411,76321.9279,69727.6094
2024-09-12 16:00:00-04:00,66458.0725,67566.6749,76594.1817,69976.3402
2024-09-13 16:00:00-04:00,66391.1285,67566.6749,76599.7023,69976.3402
2024-09-16 16:00:00-04:00,66129.7282,67300.6461,76599.7023,69976.3402
2024-09-17 16:00:00-04:00,65889.502,67056.1664,76809.811,70168.2814
2024-09-18 16:00:00-04:00,65655.4206,66817.9402,76396.1198,69790.3608
2024-09-19 16:00:00-04:00,65607.7955,66769.4719,76221.8005,69631.1144
2024-09-20 16:00:00-04:00,65742.6552,66906.7195,76435.7548,69826.5687
2024-09-23 16:00:00-04:00,65703.4818,66866.8524,76320.1287,69720.9404
2024-09-24 16:00:00-04:00,65790.6385,66866.8524,76475.8871,69720.9404
2024-09-25 16:00:00-04:00,65859.4882,66936.8283,76170.4207,69442.4552
2024-09-26 16:00:00-04:00,65962.7713,67041.801,76361.3613,69616.5305
2024-09-27 16:00:00-04:00,65775.5906,67041.801,76535.6263,69616.5305
2024-09-30 16:00:00-04:00,65607.9638,66870.9473,76700.9554,69766.9132
2024-10-01 16:00:00-04:00,65764.5804,66870.9473,76966.8195,69766.9132
2024-10-02 16:00:00-04:00,65930.5643,67039.7235,77222.6567,69998.8179
2024-10-03 16:00:00-04:00,65796.2608,67039.7235,77222.6567,69998.8179
2024-10-04 16:00:00-04:00,65957.6124,67204.1244,76645.1916,69475.3721
2024-10-07 16:00:00-04:00,66054.8228,67303.172,76212.8469,69083.4714
2024-10-08 16:00:00-04:00,66177.3871,67428.0526,76410.4863,69262.6225
2024-10-09 16:00:00-04:00,66258.5988,67510.7991,76550.4837,69389.5237
2024-10-10 16:00:00-04:00,66359.2965,67613.3999,76718.5845,69541.8994
2024-10-11 16:00:00-04:00,66459.4176,67613.3999,76893.4349,69541.8994
2024-10-14 16:00:00-04:00,66548.906,67704.4421,76893.4349,69541.8994
2024-10-15 16:00:00-04:00,66611.4228,67768.0444,77020.8392,69657.123
2024-10-16 16:00:00-04:00,66702.3642,67860.5649,76919.9075,69565.8411
2024-10-17 16:00:00-04:00,66802.6463,67962.5883,76500.3727,69186.4167
2024-10-18 16:00:00-04:00,66879.5047,68040.7813,76374.6559,69072.7192
2024-10-21 16:00:00-04:00,66729.7863,67888.4632,76097.8655,68822.3919
2024-10-22 16:00:00-04:00,66826.5956,67986.9535,76262.1335,68970.9547
2024-10-23 16:00:00-04:00,66912.2483,68074.0934,76426.9227,69119.989
2024-10-24 16:00:00-04:00,67013.3452,68176.9457,75991.9097,68726.5661
2024-10-25 16:00:00-04:00,66770.2541,68176.9457,75586.3035,68726.5661
2024-10-28 16:00:00-04:00,66773.6286,68180.3914,75620.5311,68757.6875
2024-10-29 16:00:00-04:00,66874.2189,68180.3914,75766.2984,68757.6875
2024-10-30 16:00:00-04:00,66640.999,67942.6163,75413.4876,68437.5127
2024-10-31 16:00:00-04:00,66778.4318,68082.7334,75633.9071,68637.5427
2024-11-01 16:00:00-04:00,66458.4,68082.7334,75843.7674,68637.5427
2024-11-04 16:00:00-05:00,66179.546,67797.0638,75421.3632,68255.2729
2024-11-05 16:00:00-05:00,66301.4998,67797.0638,75604.3144,68255.2729
2024-11-06 16:00:00-05:00,66442.194,67940.9316,75836.3044,68464.7126
2024-11-07 16:00:00-05:00,66555.977,68057.2812,76018.4215,68629.1272
2024-11-08 16:00:00-05:00,66649.5718,68057.2812,75716.295,68629.1272
2024-11-11 16:00:00-05:00,66714.9719,68124.0626,75821.9854,68724.9247
2024-11-12 16:00:00-05:00,66778.7571,68189.195,75943.3617,68834.94
2024-11-13 16:00:00-05:00,66575.6654,67981.8139,75647.9109,68567.1439
2024-11-14 16:00:00-05:00,66672.9568,68081.1601,75798.3683,68703.5183
2024-11-15 16:00:00-05:00,66819.981,68231.2896,76035.8049,68918.7304
2024-11-18 16:00:00-05:00,66935.0599,68348.7991,76217.4863,69083.4061
2024-11-19 16:00:00-05:00,67054.8675,68471.1372,76384.6548,69234.9274
2024-11-20 16:00:00-05:00,66796.4503,68207.262,76554.3764,69388.7628
2024-11-21 16:00:00-05:00,66407.9069,67810.512,75928.339,68821.3235
2024-11-22 16:00:00-05:00,66407.9069,67810.512,75628.57,68549.6134
2024-11-25 16:00:00-05:00,66552.4744,67958.133,75858.507,68758.0279
2024-11-26 16:00:00-05:00,66639.0189,67958.133,75651.0159,68758.0279
2024-11-27 16:00:00-05:00,66702.642,68023.0155,75801.2447,68894.5684
2024-11-29 16:00:00-05:00,66644.9649,67918.9662,75653.3944,68667.0596
2024-12-02 16:00:00-05:00,66612.2404,67918.9662,75749.5057,68667.0596
2024-12-03 16:00:00-05:00,66482.881,67787.0693,75847.9112,68756.2643
2024-12-04 16:00:00-05:00,66349.325,67787.0693,75972.795,68756.2643
2024-12-05 16:00:00-05:00,66226.5835,67661.668,75770.9121,68573.558
2024-12-06 16:00:00-05:00,66150.6949,67584.1349,75881.5776,68673.7116
2024-12-09 16:00:00-05:00,66205.6267,67640.2571,75987.9455,68769.9758
2024-12-10 16:00:00-05:00,66060.1983,67491.6773,75683.7684,68494.6919
2024-12-11 16:00:00-05:00,66133.1257,67566.1851,75847.3292,68642.7164
2024-12-12 16:00:00-05:00,65992.2465,67422.2531,75588.8571,68408.7961
2024-12-13 16:00:00-05:00,66070.952,67422.2531,75764.7133,68408.7961
2024-12-16 16:00:00-05:00,66146.7943,67499.6466,75910.2649,68540.2163
2024-12-17 16:00:00-05:00,65981.0932,67330.5566,75629.7655,68286.9503
2024-12-18 16:00:00-05:00,66044.6054,67395.3677,75755.7338,68400.6884
2024-12-19 16:00:00-05:00,66298.9996,67654.9648,76125.6432,68734.6837
2024-12-20 16:00:00-05:00,66511.7394,67872.0556,76444.5797,69022.655
2024-12-23 16:00:00-05:00,66122.7519,67475.1125,75850.1654,68485.9518
2024-12-26 16:00:00-05:00,66348.2946,67705.2681,76186.8221,68789.9228
2024-12-27 16:00:00-05:00,66482.5527,67705.2681,76408.6359,68789.9228
2024-12-30 16:00:00-05:00,66052.0593,67266.8573,75789.5547,68232.5702
2024-12-31 16:00:00-05:00,66212.7489,67266.8573,76030.2233,68232.5702
2025-01-02 16:00:00-05:00,65798.6837,67266.8573,75389.6277,68232.5702
2025-01-03 16:00:00-05:00,66008.6744,67481.5335,75506.0986,68337.9841
2025-01-06 16:00:00-05:00,65702.2997,67481.5335,75031.313,68337.9841
2025-01-07 16:00:00-05:00,65840.6447,67623.6248,75245.055,68532.6588
2025-01-08 16:00:00-05:00,65496.1753,67269.8272,74712.2002,68047.3384
2025-01-09 16:00:00-05:00,65496.1753,67269.8272,74712.2002,68047.3384
2025-01-10 16:00:00-05:00,65251.7887,67269.8272,74340.528,68047.3384
2025-01-13 16:00:00-05:00,65450.9031,67475.0995,74649.3708,68330.0366
2025-01-14 16:00:00-05:00,65628.4053,67658.0913,74929.9099,68586.8271
2025-01-15 16:00:00-05:00,65661.6522,67692.3664,75226.3843,68858.2038
2025-01-16 16:00:00-05:00,65416.1339,67439.255,74852.3198,68515.8052
2025-01-17 16:00:00-05:00,65550.1614,67577.4275,74648.0608,68328.8375
2025-01-21 16:00:00-05:00,65293.4213,67312.7473,74244.0618,67959.0385
2025-01-22 16:00:00-05:00,65382.4471,67404.5264,74428.1818,68127.572
2025-01-23 16:00:00-05:00,65438.708,67462.5273,74553.888,68242.6367
2025-01-24 16:00:00-05:00,65501.7674,67527.5369,74669.4342,68348.4015
2025-01-27 16:00:00-05:00,65556.2537,67583.7083,74016.8596,67751.0697
2025-01-28 16:00:00-05:00,65721.7646,67583.7083,74302.0178,67751.0697
2025-01-29 16:00:00-05:00,65822.3686,67687.1624,74490.2508,67922.7069
2025-01-30 16:00:00-05:00,65995.7078,67865.4125,74765.6354,68173.8118
2025-01-31 16:00:00-05:00,65668.2357,67865.4125,74239.7933,68173.8118
2025-02-03 16:00:00-05:00,65203.2526,67865.4125,73554.7208,68173.8118
2025-02-04 16:00:00-05:00,65361.3628,68029.978,73695.5599,68304.3478
2025-02-05 16:00:00-05:00,65480.0549,68029.978,73888.4034,68304.3478
2025-02-06 16:00:00-05:00,65575.2128,68128.8416,73572.6884,68012.4927
2025-02-07 16:00:00-05:00,65686.5944,68244.5607,73763.6862,68189.056
2025-02-10 16:00:00-05:00,65716.4955,68275.6262,73762.4334,68187.8978
2025-02-11 16:00:00-05:00,65801.2557,68363.687,73471.8163,67919.2439
2025-02-12 16:00:00-05:00,65941.7474,68509.6499,73673.1552,68105.3668
2025-02-13 16:00:00-05:00,66049.5234,68621.6228,73848.4573,68267.4206
2025-02-14 16:00:00-05:00,65931.3715,68621.6228,73990.31,68267.4206
2025-02-18 16:00:00-05:00,65770.9012,68454.6047,73810.8843,68101.8729
2025-02-19 16:00:00-05:00,65841.7233,68528.3166,73542.6398,67854.3761
2025-02-20 16:00:00-05:00,65604.4321,68281.343,73146.69,67489.0516
2025-02-21 16:00:00-05:00,65699.6641,68380.4608,73300.0097,67630.5127
2025-02-24 16:00:00-05:00,65370.8613,68038.2416,72797.6976,67167.0526
2025-02-25 16:00:00-05:00,65523.6976,68038.2416,73032.6568,67167.0526
2025-02-26 16:00:00-05:00,65156.1461,67656.585,73273.873,67388.8956
2025-02-27 16:00:00-05:00,65341.3747,67848.9219,73542.6515,67636.0871
2025-02-28 16:00:00-05:00,64906.7467,67848.9219,72856.488,67636.0871
2025-03-03 16:00:00-05:00,65152.6275,67848.9219,73202.3578,67636.0871
2025-03-04 16:00:00-05:00,64511.4216,67181.1801,73561.0756,67967.5282
2025-03-05 16:00:00-05:00,63859.4915,67181.1801,72817.9882,67967.5282
2025-03-06 16:00:00-05:00,63213.2815,66501.3571,72082.7919,67281.3039
2025-03-07 16:00:00-05:00,63495.0481,66797.78,72435.577,67610.5897
2025-03-10 16:00:00-04:00,63804.8092,67123.6535,72791.2148,67942.5382
2025-03-11 16:00:00-04:00,64095.4912,67429.4555,72056.4113,67256.6805
2025-03-12 16:00:00-04:00,63828.1798,67148.2397,71814.5231,67030.9046
2025-03-13 16:00:00-04:00,64066.9,67399.3771,72165.4279,67358.4354
2025-03-14 16:00:00-04:00,64312.4187,67399.3771,72504.1211,67358.4354
2025-03-17 16:00:00-04:00,64479.6498,67574.6352,71943.4795,66837.5831
2025-03-18 16:00:00-04:00,64400.1311,67491.2996,71759.185,66666.3681
2025-03-19 16:00:00-04:00,64564.8488,67663.9236,72014.858,66903.8957
2025-03-20 16:00:00-04:00,64791.3778,67901.3259,72334.2319,67200.6034
2025-03-21 16:00:00-04:00,64998.5546,68118.4471,72630.8535,67476.1735
2025-03-24 16:00:00-04:00,65187.2337,68316.1827,72714.9808,67554.3301
2025-03-25 16:00:00-04:00,64942.3727,68316.1827,72828.0184,67554.3301
2025-03-26 16:00:00-04:00,65048.4455,68427.7661,72994.6581,67708.903
2025-03-27 16:00:00-04:00,65205.0,68592.4538,73217.1334,67915.2682
2025-03-28 16:00:00-04:00,65396.9232,68592.4538,73498.4396,67915.2682
2025-03-31 16:00:00-04:00,65608.7015,68814.5804,73824.5732,68216.6276
2025-04-01 16:00:00-04:00,65089.3079,68814.5804,73130.2282,68216.6276
2025-04-02 16:00:00-04:00,65312.3377,69050.3749,73450.2186,68515.1179
2025-04-03 16:00:00-04:00,65632.0679,69050.3749,73811.1479,68515.1179
2025-04-04 16:00:00-04:00,65954.5138,69389.6147,74174.6606,68852.5481
2025-04-07 16:00:00-04:00,65292.2472,68692.8554,73430.1532,68161.46
2025-04-08 16:00:00-04:00,64636.2156,68002.6558,72692.7306,67476.9482
2025-04-09 16:00:00-04:00,63986.4104,67319.0068,73051.9042,67810.3508
2025-04-10 16:00:00-04:00,64303.4719,67652.5818,73414.2108,68146.6615
2025-04-11 16:00:00-04:00,63657.1492,67652.5818,72676.6218,68146.6615
2025-04-14 16:00:00-04:00,63969.4301,67984.463,73033.9786,68481.7441
2025-04-15 16:00:00-04:00,64222.9638,68253.9097,73053.3438,68499.9023
2025-04-16 16:00:00-04:00,63718.3853,67717.6614,72314.1092,67806.7444
2025-04-17 16:00:00-04:00,63143.7251,67106.9327,71583.1198,67121.3179
2025-04-21 16:00:00-04:00,63416.5281,67396.8581,71933.0192,67449.4079
2025-04-22 16:00:00-04:00,63659.1805,67654.7405,72244.2615,67741.2504
2025-04-23 16:00:00-04:00,63970.8999,67986.025,72598.955,68073.8357
2025-04-24 16:00:00-04:00,64241.6436,68273.7619,72953.6463,68406.419
2025-04-25 16:00:00-04:00,63779.3156,68273.7619,72399.5397,68406.419
2025-04-28 16:00:00-04:00,63975.7808,68484.0718,72679.9218,68671.3368
2025-04-29 16:00:00-04:00,64152.7565,68484.0718,72930.1288,68671.3368
2025-04-30 16:00:00-04:00,64397.4482,68745.2839,73277.027,68997.9777
2025-05-01 16:00:00-04:00,63974.5466,68745.2839,73634.7715,68997.9777
2025-05-02 16:00:00-04:00,64203.6689,68991.4924,73930.1128,69274.7214
2025-05-05 16:00:00-04:00,64370.2936,68991.4924,74155.1526,69274.7214
2025-05-06 16:00:00-04:00,64540.6285,69174.0558,74398.9688,69502.4911
2025-05-07 16:00:00-04:00,64202.8257,68812.0018,73947.6513,69080.8765
2025-05-08 16:00:00-04:00,63639.7776,68208.532,73199.8388,68382.2804
2025-05-09 16:00:00-04:00,63648.9493,68208.532,73461.0322,68382.2804
2025-05-12 16:00:00-04:00,63139.746,67662.8512,72733.3328,67704.8908
2025-05-13 16:00:00-04:00,63282.5173,67815.8502,72948.571,67905.2484
2025-05-14 16:00:00-04:00,63151.5343,67675.4841,72948.571,67905.2484
2025-05-15 16:00:00-04:00,63265.6541,67797.7789,73120.9427,68065.7031
2025-05-16 16:00:00-04:00,63019.595,67534.0931,72731.9907,67703.6414
2025-05-19 16:00:00-04:00,63145.0092,67668.4915,72921.2725,67879.8372
2025-05-20 16:00:00-04:00,62904.5107,67410.7646,72548.7603,67533.0787
2025-05-21 16:00:00-04:00,63033.2397,67548.7152,72727.8885,67699.8229
2025-05-22 16:00:00-04:00,63197.8282,67725.0943,72318.8304,67319.0451
2025-05-23 16:00:00-04:00,63389.6849,67930.6948,72592.4187,67573.7188
2025-05-27 16:00:00-04:00,63413.206,67835.8784,72684.4531,67511.5319
2025-05-28 16:00:00-04:00,63501.722,67930.5678,72808.1609,67626.4355
2025-05-29 16:00:00-04:00,63649.668,68088.8321,73025.0613,67827.8992
2025-05-30 16:00:00-04:00,63308.8649,68088.8321,73256.1071,67827.8992
2025-06-02 16:00:00-04:00,63461.4674,68088.8321,73422.746,67827.8992
